code,company_name,sector_33,fiscal_year,decision_anchor_date,market_equity_pti,moat_p,change_p,future_p,price_p,total_equal25,total_current_weights,total_3axis_nofuture,future_return_252d
1301,"KYOKUYO CO.,LTD.","Fishery, Agriculture and Forestry",2024,2024-06-26,48975512130.0,24.937231607414027,33.197174312093416,20.661350844277674,70.80206378986867,37.399455138413444,32.59917788201116,42.97882323645871,0.1301964310810786
1332,Nissui Corporation,"Fishery, Agriculture and Forestry",2024,2024-06-27,268231800584.1974,34.28499546994882,54.02632007644025,20.661350844277674,57.69230769230769,41.666243520743606,38.64433006722416,48.667874412898925,0.0368702853060378
1333,Umios Corporation,"Fishery, Agriculture and Forestry",2024,2024-06-26,53936877680.910034,27.948865148571553,36.464851899035104,20.661350844277674,98.00656660412758,45.77040862400298,38.40026276323268,54.14009455057808,-0.0165996910567703
1375,"YUKIGUNI FACTORY CO.,LTD.","Fishery, Agriculture and Forestry",2024,2024-06-28,40452617400.0,26.713043667839088,40.90556678676722,41.41651031894934,20.215759849906195,32.31272015586546,33.69762187021426,29.2781234348375,0.0992666421418433
1377,SAKATA SEED CORPORATION,"Fishery, Agriculture and Forestry",2024,2024-08-28,153004917250.0,70.27008834767803,48.69710493594393,20.661350844277674,64.32926829268293,50.98945310514564,49.10309823547513,61.09882052543495,0.0691971996042186
1379,HOKUTO CORPORATION,"Fishery, Agriculture and Forestry",2024,2024-06-22,59638762500.0,40.74285092885851,87.4021867750691,20.661350844277674,43.90243902439025,48.177206893148885,46.85717307936667,57.34915890943929,-0.0215951173636317
1407,West Holdings Corporation,Construction,2024,2024-11-27,74956810320.0,37.006875229536604,72.18409966927067,20.661350844277674,42.870544090056285,43.18071745828531,41.777074352970395,50.68717299628785,-0.2273736292869602
1414,"SHO-BOND Holdings Co.,Ltd.",Construction,2024,2024-09-28,73790422840.0,80.16204922427985,56.5663609622251,20.661350844277674,81.30863039399625,59.67459785619472,56.58490482022297,72.67901352683374,-0.1156468797923601
1417,MIRAIT ONE Corporation,Construction,2024,2024-06-27,196189014093.0,26.86653780723943,42.553742325912,20.661350844277674,57.19981238273921,36.82036084004208,33.47677403434401,42.20669750529688,0.2456487658825992
1419,"Tama Home Co.,Ltd.",Construction,2024,2024-08-29,118417205500.0,51.097178476350436,56.27827593645507,20.661350844277674,32.83302063789869,40.21745647374547,40.52208087598701,46.73615835023474,-0.0338599580794604
1429,"Nippon Aqua Co.,Ltd.",Construction,2024,2025-03-29,24856487800.0,44.95225367679134,20.76875803038638,20.661350844277674,35.74108818011257,30.530862682891993,30.23743409093418,33.8206999624301,-0.050189423588716
1430,First-corporation Inc.,Construction,2024,2024-08-27,9337872180.0,21.70372183770167,31.951546903081844,20.661350844277674,58.86491557223265,33.29538378932346,29.527145866199163,37.50672810433872,0.3229088507456688
1431,"Lib Work Co.,Ltd.",Construction,2024,2024-10-01,15523381440.0,36.33992892571995,60.0861390868428,20.661350844277674,13.344277673545967,32.6079241325966,34.12356035374189,36.590115228702906,0.1157742996473716
1433,"BESTERRA CO.,LTD",Construction,2024,2024-04-27,8320666800.0,14.946013673518888,1.2195121951219512,20.661350844277674,20.77861163227017,14.40137208629717,14.103879148959983,12.31471250030367,0.1895461527568431
1434,"JESCO Holdings,Inc.",Construction,2024,2024-11-29,7021668500.0,31.980431795153976,69.5038122848613,20.661350844277674,67.09662288930582,47.31055445339969,43.2329812964407,56.193622323107036,0.4403287485726204
1435,robot home Inc.,Real Estate,2024,2025-03-29,15909503400.0,69.64619697287442,60.58871989189936,41.41651031894934,34.029080675422136,51.42012696478631,53.570354261835284,54.75466584673197,0.1725955641190757
1436,GreenEnergy & Company Inc.,Construction,2024,2024-07-27,3293327200.0,32.47201680137353,47.01767529585583,20.661350844277674,72.6313320825516,43.19559375601466,38.58912893004205,50.70700805992698,-0.043528947364379
1447,"SAAF Holdings Co.,Ltd.",Construction,2024,2024-06-29,6771807366.0,23.51852913069427,28.13143447132131,20.661350844277674,19.46529080675422,22.94415131326187,23.20661623133504,23.705084802923267,-0.079422345478947
1514,"Sumiseki Holdings,Inc.",Mining,2024,2024-06-28,79725955033.0,90.95990939101367,62.681010761228464,20.661350844277674,40.408067542213885,53.67758463468343,55.217840892226604,64.682995898152,-0.5407730041126574
1515,"Nittetsu Mining Co.,Ltd.",Mining,2024,2024-06-28,16953708884.0,39.816071305393095,22.155990426228612,20.661350844277674,98.96810506566604,45.40037941039135,38.527440011308286,53.646722265762584,0.53585569383567
1518,"MITSUI MATSUSHIMA HOLDINGS CO.,LTD.",Other Products,2024,2024-06-22,11599035700.0,84.6249622096274,20.59190699636126,20.661350844277674,99.24953095684803,56.28193775177859,51.621300308789046,68.15546672094557,0.1128538045404972
1605,INPEX CORPORATION,Mining,2024,2025-04-01,2493328971324.0,42.89049809162431,52.89017269058146,20.661350844277674,82.97373358348968,49.853938802493275,44.734157890939414,59.58480145523182,1.1420400401713695
1662,"Japan Petroleum Exploration Co.,Ltd.",Mining,2024,2024-06-27,68060876136.0,73.82141211196476,24.2972100764682,20.661350844277674,99.53095684803002,54.57773247018517,49.34877493319428,65.88319301215432,-0.1421180524147458
1663,K&O Energy Group Inc.,Mining,2024,2025-03-28,83455067930.0,65.37536806118158,33.29206716263159,20.661350844277674,60.71763602251407,45.01160552265122,43.241677865672784,53.12835708210908,0.6108619256562471
1711,"SDS HOLDINGS Co.,Ltd.",Construction,2024,2024-06-29,3736453740.0,25.456484994643567,70.3803874412359,20.661350844277674,5.722326454033771,30.555137433547728,32.28879658009041,33.85306629663774,-0.3710526315789474
1716,DAI-ICHI CUTTER KOGYO K.K.,Construction,2024,2024-10-01,16979855200.0,74.72038357864098,30.230893307081022,20.661350844277674,67.16697936210132,48.19490177302525,46.24729055796105,57.37275208260777,-0.1111834621261896
1717,Meiho Facility Works Ltd.,Services,2024,2024-06-26,10689686300.0,80.38066847505668,47.30691749980247,51.571294559099435,37.687617260787995,54.23662444868665,57.06546087431565,55.125067745215716,0.1388035656701438
1719,HAZAMA ANDO CORPORATION,Construction,2024,2024-06-28,186694552902.0,25.545680129428632,39.53559159679559,20.661350844277674,48.170731707317074,33.47833856945475,30.97161694740835,37.750667811180435,0.424406545873651
1720,"TOKYU CONSTRUCTION CO., LTD.",Construction,2024,2024-06-27,81722249045.0,14.542841780414681,46.78567386062224,20.661350844277674,64.21200750469043,36.55046849750126,31.88947737826683,41.84684104857578,0.423213626167312
1721,COMSYS Holdings Corporation,Construction,2024,2024-06-28,368743626900.0,50.14837696331286,61.16919555079571,20.661350844277674,53.30675422138836,46.32141939494365,44.53123036318434,54.874775578498976,0.1420364441670161
1723,"NIHON DENGI CO.,LTD.",Construction,2024,2024-06-28,5255692375.0,76.27999403090863,80.37223835548178,20.661350844277674,99.36679174484053,69.17009374387715,64.08048181315242,85.3396747104103,0.8477839615962699
