code,company_name,sector_33,fiscal_year,decision_anchor_date,market_equity_pti,moat_p,change_p,future_p,price_p,total_equal25,total_current_weights,future_return_252d
3148,"CREATE SD HOLDINGS CO.,LTD.",Retail Trade,2023,2023-08-29,234856883530.0,57.04417460015261,75.02453385672227,19.479882237487733,31.91854759568204,45.866784572511165,46.50113265482497,-0.1308276922128064
3150,"grems,Inc.",Electric Power and Gas,2023,2023-06-30,67722985500.0,66.97461030972133,35.59862610402355,77.4288518155054,14.67124631992149,48.66833363729294,54.42138211156213,-0.1747968678651518
3151,"VITAL KSK HOLDINGS,INC.",Wholesale Trade,2023,2023-07-01,46972211380.0,13.773881548818755,11.236506378802748,19.479882237487733,76.57016683022572,30.26510924883374,24.270780755126488,0.5010148883073842
3153,"Yashima Denki Co.,Ltd.",Wholesale Trade,2023,2023-06-28,29950513200.0,34.375080872521465,75.02453385672227,19.479882237487733,44.28361138370952,43.290777087610245,41.55516410473975,0.2417520481124724
3156,Restar Corporation,Wholesale Trade,2023,2023-07-01,74989948642.0,18.56341304541274,11.236506378802748,19.479882237487733,62.51226692836114,27.94801714751609,23.598955218824997,0.3315354077973131
3160,"OOMITSU CO.,LTD.",Wholesale Trade,2023,2023-08-24,8854029900.0,28.06076448896987,75.02453385672227,19.479882237487733,32.70363101079489,38.81720289849369,37.92387213373708,0.0494219633153703
3166,"OCHI HOLDINGS CO.,LTD.",Wholesale Trade,2023,2023-06-29,16854604210.0,28.304556975567685,35.59862610402355,19.479882237487733,73.40529931305201,39.197091157532746,34.24578318688032,0.1795905789864724
3167,TOKAI Holdings Corporation,Wholesale Trade,2023,2023-06-29,118746255208.0,50.93709034959085,75.02453385672227,19.479882237487733,37.51226692836114,45.7384433430405,45.50806527955831,0.1155815685850831
3172,"Tea Life Co.,Ltd.",Retail Trade,2023,2023-10-28,5564029700.0,63.89066717516573,75.02453385672227,19.479882237487733,63.78802747791953,55.54577768682381,53.335502409664535,-0.0518561897070054
3176,"Sanyo Trading Co.,Ltd.",Wholesale Trade,2023,2023-12-22,34295518336.0,55.07672939337433,75.02453385672227,19.479882237487733,72.79195289499509,55.59327459564486,52.04190988768845,0.3550022553910579
3178,"CHIMNEY CO.,LTD.",Retail Trade,2023,2023-06-21,24849384000.0,28.376689157578987,35.59862610402355,19.479882237487733,4.636898920510305,22.023024104900145,23.95216278260245,0.0628654242098645
3179,"Syuppin Co.,Ltd.",Retail Trade,2023,2023-06-24,23670896625.0,53.000588704322055,35.59862610402355,19.479882237487733,32.82630029440628,35.22634933505991,35.56774285270976,0.3016794610055018
3180,BEAUTY GARAGE Inc.,Wholesale Trade,2023,2023-07-29,14811254500.0,53.55449710125045,75.02453385672227,19.479882237487733,31.108930323846913,44.791960879826846,45.332786814379055,-0.4211199499705782
3182,Oisix ra daichi Inc.,Retail Trade,2023,2023-06-29,90920223504.0,40.713132266477125,75.02453385672227,19.479882237487733,14.524043179587832,37.435397885068745,38.9926442923082,-0.4869319931197934
3183,"WIN-Partners Co.,Ltd.",Wholesale Trade,2023,2023-06-30,29272404300.0,33.61347380138423,35.59862610402355,19.479882237487733,44.94602551521099,33.40950191452663,31.56956716494912,0.2233813408165335
3186,"NEXTAGE Co.,Ltd.",Retail Trade,2023,2024-02-23,186624901200.0,49.24971653985911,75.02453385672227,19.479882237487733,30.495583905789992,43.56242913496478,43.949350683253115,-0.3300119121358751
3187,miratap inc.,Retail Trade,2023,2023-12-27,8204044800.0,47.638309067871944,35.59862610402355,19.479882237487733,31.844946025515213,33.64044085872461,33.81185582144107,-0.222739866212476
3191,"JOYFUL HONDA CO.,LTD.",Retail Trade,2023,2023-09-21,113435500911.0,61.545702196861484,75.02453385672227,19.479882237487733,53.263002944062805,52.328280308783576,51.05325923609475,0.2076691286363148
3193,"Eternal Hospitality Group Co.,Ltd.",Retail Trade,2023,2023-10-26,33774403800.0,43.69858450384725,75.02453385672227,19.479882237487733,11.211972522080472,37.353743280034436,39.39146936489313,0.2172924616972309
3196,"HOTLAND HOLDINGS Co.,Ltd.",Retail Trade,2023,2024-03-29,44747024400.0,54.627937779571866,75.02453385672227,19.479882237487733,13.689892051030423,40.70556148120308,43.04196327695301,0.0072834307523779
3197,"SKYLARK HOLDINGS CO.,LTD.",Retail Trade,2023,2024-03-30,557721643300.0,10.096108644979797,0.662414131501472,19.479882237487733,5.937193326790972,9.043899585189994,9.928979796634271,0.2216461571046999
3199,"Watahan & Co.,Ltd.",Retail Trade,2023,2023-06-24,27056158240.0,21.71872032228718,11.236506378802748,19.479882237487733,42.517173699705594,23.738070659570813,21.546283417589,0.3184227068419609
3201,"THE JAPAN WOOL TEXTILE CO.,LTD.",Textiles and Apparels,2023,2024-02-23,94876291092.0,56.59268268625224,75.02453385672227,19.479882237487733,59.1756624141315,52.56819029864844,50.45425230342229,0.0829547289433758
3202,"Daitobo Co.,Ltd.",Textiles and Apparels,2023,2023-06-30,2834034200.0,23.66549717459206,75.02453385672227,19.479882237487733,48.037291462217866,41.551801182754986,38.90534100713718,0.1296752142197692
3205,DAIDOH LIMITED,Textiles and Apparels,2023,2023-07-01,9217764906.0,40.05963950998172,35.59862610402355,19.479882237487733,87.61040235525024,45.68713755168581,39.90307340353426,2.442064777777791
3221,"Yossix Holdings Co.,Ltd.",Retail Trade,2023,2023-06-27,25094969900.0,69.23940518240664,75.02453385672227,19.479882237487733,21.589793915603536,46.333403798055045,48.61038877748941,0.2574950859006868
3231,"Nomura Real Estate Holdings,Inc.",Real Estate,2023,2023-06-24,124907703054.14323,31.230701750354395,11.236506378802748,19.479882237487733,97.35034347399412,39.82435846015974,32.62485331215244,0.2289187244140622
3232,"Mie Kotsu Group Holdings,Inc.",Real Estate,2023,2023-06-24,56808608927.0,36.18953299515811,75.02453385672227,19.479882237487733,47.69381746810599,44.596941639368524,42.611030654190216,0.0554988747970195
3236,"PROPERST CO.,LTD.",Real Estate,2023,2023-08-31,5009875390.0,34.097667671841144,35.59862610402355,19.479882237487733,87.26692836113837,44.1107760936227,38.0629607529753,0.2589694775389406
3242,"URBANET CORPORATION CO.,LTD.",Real Estate,2023,2023-09-30,12518265900.0,26.133172137204326,11.236506378802748,19.479882237487733,68.44946025515212,31.32475525216173,26.760461945381124,0.0168721941548533
3245,"DEAR LIFE CO.,LTD.",Real Estate,2023,2023-12-22,38996138200.0,56.94566144224664,35.59862610402355,19.479882237487733,51.98724239450442,41.00285304456558,39.625405989101864,0.2125911890714866
3252,"JINUSHI Co.,Ltd.",Real Estate,2023,2024-03-26,39199396800.0,31.431701608312288,11.236506378802748,19.479882237487733,59.126594700686944,30.318671231322426,26.951590953543732,-0.2106705722239954
3267,"Phil Company,Inc.",Construction,2023,2024-02-22,4394590200.0,26.15624083175947,11.236506378802748,19.479882237487733,21.24631992149166,19.529737342385403,19.686911503698596,-0.0126262884822669
3271,The Global Ltd.,Real Estate,2023,2023-09-28,11492236000.0,44.566856966955726,75.02453385672227,19.479882237487733,53.45927379784102,48.13263671475168,45.98904629518975,0.7186323329808759
3276,"Japan Property Management Center Co.,Ltd.",Real Estate,2023,2024-03-28,21761373600.0,51.32123518292358,75.02453385672227,19.479882237487733,38.935230618253186,46.19022047384669,45.83675328304194,-0.0367822699168334
3277,"Sansei Landic Co.,Ltd",Real Estate,2023,2024-03-28,8875557000.0,34.78600389773598,11.236506378802748,19.479882237487733,73.35623159960745,34.71465602840848,30.092327175208915,-0.0619114651072552
3284,"Hoosiers Holdings Co.,Ltd.",Real Estate,2023,2023-06-27,35374677000.0,25.415346299475498,11.236506378802748,19.479882237487733,70.75564278704613,31.721844425703026,26.89104157384657,0.2337028388252304
3286,TRUST Holdings Inc.,Real Estate,2023,2023-09-30,2060890100.0,33.75893916603143,75.02453385672227,19.479882237487733,44.03827281648675,43.07540701918205,41.33352080770933,0.6313649343795713
3288,"Open House Group Co.,Ltd.",Real Estate,2023,2023-12-22,498376151800.0,45.26919435705544,35.59862610402355,19.479882237487733,70.14229636898921,42.62249976688898,38.84572395971722,0.3085585594129132
3289,Tokyu Fudosan Holdings Corporation,Real Estate,2023,2023-06-29,596540953025.0101,39.354118377411595,75.02453385672227,19.479882237487733,58.316977428851814,48.04387797511835,45.15388026297814,0.3470234726601449
3291,"Iida Group Holdings Co.,Ltd.",Real Estate,2023,2023-06-29,690968798364.5,72.91378217166026,11.236506378802748,19.479882237487733,45.117762512266935,37.18698332505441,37.294890294285125,-0.122752440271995
3299,"MUGEN ESTATE Co.,Ltd.",Real Estate,2023,2024-03-28,36993439000.0,45.104527513118065,75.02453385672227,19.479882237487733,52.502453385672226,48.02784924825008,46.00682439721314,0.3179607995459006
3300,"AMBITION DX HOLDINGS Co.,Ltd.",Real Estate,2023,2023-09-30,5682317000.0,39.62814785603878,75.02453385672227,19.479882237487733,64.7693817468106,49.725486424264844,46.20394975426011,1.3456939306384397
3302,"TEIKOKU SEN-I Co.,Ltd.",Textiles and Apparels,2023,2024-03-29,61958402800.0,39.55269179740086,11.236506378802748,19.479882237487733,40.75073601570167,27.754954107348254,26.631509207522516,0.0420695881369277
3321,"MITACHI CO.,LTD.",Wholesale Trade,2023,2023-08-29,9082976140.0,55.15409435805363,75.02453385672227,19.479882237487733,79.51422963689892,57.29318502229064,53.07346088837781,-0.0103658137772855
3323,"RECOMM CO.,LTD.",Wholesale Trade,2023,2023-12-27,6822451020.0,21.6232407306445,0.662414131501472,19.479882237487733,23.110893032384688,16.219107533004596,15.963174378172742,-0.19692178865891
3349,COSMOS Pharmaceutical Corporation,Retail Trade,2023,2023-08-31,338867586750.0,49.80514573417969,75.02453385672227,19.479882237487733,40.79980372914622,46.27734138938398,45.66161241505273,-0.1255936397236859
3355,KURIYAMA HOLDINGS CORPORATION,Wholesale Trade,2023,2024-03-29,26546436000.0,54.7816835845955,75.02453385672227,19.479882237487733,76.61923454367027,56.47633355561894,52.52748839235608,-0.0223748224752404
3358,"Trailhead Global Holdings,Inc.",Retail Trade,2023,2023-07-01,673664590.7058716,31.485951811397126,75.02453385672227,19.479882237487733,60.20608439646712,46.54911307551856,43.07679633831609,-0.1663652963809421
3359,"cotta CO.,LTD",Wholesale Trade,2023,2023-12-26,5969375863.0,64.60405180946266,35.59862610402355,19.479882237487733,49.33758586849853,42.255036504868116,41.525474620365785,-0.2117693686973007
3360,"SHIP HEALTHCARE HOLDINGS,INC.",Wholesale Trade,2023,2023-06-30,224553714000.0,24.41723444482123,75.02453385672227,19.479882237487733,33.88125613346418,38.20072666812385,37.00745688889288,-0.0263861665523119
3370,"FUJITA CORPORATION Co.,Ltd.",Retail Trade,2023,2023-06-28,927511200.0,28.4589132441652,35.59862610402355,19.479882237487733,2.18351324828263,21.43023370848978,23.608822157744157,0.0984847960884047
3371,SOFTCREATE HOLDINGS CORP.,Information & Communication,2023,2023-06-17,22638166473.0,79.17846060491321,35.59862610402355,64.1315014720314,60.230618253189405,59.7848016085394,60.92723788706769,0.1424257535847752
3374,Naigai Tec Corporation,Wholesale Trade,2023,2023-06-29,8144792172.0,32.84752908314038,35.59862610402355,19.479882237487733,78.01766437684005,41.485925450372925,36.30052957872033,0.3448948511088598
3388,"MEIJI ELECTRIC INDUSTRIES CO.,LTD.",Wholesale Trade,2023,2023-06-28,18002970660.0,33.05263285240346,11.236506378802748,39.27870461236506,76.25122669283611,39.95476763410184,35.94621183805666,0.345595140290253
3392,"DELICA FOODS HOLDINGS CO.,LTD.",Wholesale Trade,2023,2023-06-23,9503315200.0,31.98034902495082,75.02453385672227,19.479882237487733,47.20314033366045,43.42197636320532,41.274673892961204,0.0032120957837094
3393,"Startia Holdings,Inc.",Wholesale Trade,2023,2023-06-23,13005590400.0,64.21319382648224,75.02453385672227,19.479882237487733,42.590775269872424,50.32709629764118,50.25267257385242,0.6957846498554834
3395,"Saint Marc Holdings Co.,Ltd.",Retail Trade,2023,2023-06-27,38516640580.0,43.79350805178765,75.02453385672227,19.479882237487733,26.398429833169775,41.17408849479186,41.69791502593865,0.1850697198090924
3397,TORIDOLL Holdings Corporation,Retail Trade,2023,2023-06-30,272985539145.0,26.218496390817343,11.236506378802748,19.479882237487733,6.943081452404319,15.969491614878036,17.560102401052855,0.205089523179663
3401,TEIJIN LIMITED,Textiles and Apparels,2023,2023-06-22,266068503934.5,22.703415921887796,35.59862610402355,19.479882237487733,41.143277723258095,29.731300496664293,27.726137632307257,-0.0205974940480717
3402,"TORAY INDUSTRIES,INC.",Textiles and Apparels,2023,2023-06-28,1272185479776.3745,27.785050764102976,11.236506378802748,19.479882237487733,35.05888125613346,23.390080159131728,22.247438683597917,-0.0203710102136436
3405,"KURARAY CO.,LTD.",Chemicals,2023,2024-03-28,540798969046.5,54.74136672380346,75.02453385672227,77.4288518155054,60.72129538763494,66.97901194591651,67.51539333411847,-0.0105750607672836
3407,ASAHI KASEI CORPORATION,Chemicals,2023,2023-06-28,1351743296926.7983,29.911893469613915,35.59862610402355,77.4288518155054,33.979391560353285,44.22969073737404,46.19878884559468,0.0783623753612967
3416,PIXTA Inc.,Retail Trade,2023,2024-03-29,1800969120.0,71.18020113043505,75.02453385672227,19.479882237487733,54.9558390578999,55.16011407063625,54.19753433324239,-0.0218521260599769
3418,"BALNIBARBI Co.,Ltd.",Retail Trade,2023,2023-10-27,10255803840.0,55.81553326389269,35.59862610402355,19.479882237487733,29.636898920510305,35.13273513147857,35.93381601449656,0.0263439244290204
3421,"INABA SEISAKUSHO Co.,Ltd.",Metal Products,2023,2023-10-21,24536400630.0,48.80565368425981,75.02453385672227,77.4288518155054,67.17369970559372,67.10818476552029,66.70254006994918,0.2315462775198886
3422,"J-MAX Co.,Ltd.",Metal Products,2023,2023-06-24,7517338000.0,35.83389099989371,75.02453385672227,77.4288518155054,89.59764474975466,69.471230355469,66.17460302126351,-0.3223239160444409
3431,"MIYAJI ENGINEERING GROUP,INC.",Metal Products,2023,2023-06-30,6788141115.0,40.36619272577703,35.59862610402355,77.4288518155054,97.76741903827282,62.790272420894695,58.90328274413154,1.5831722422430077
3433,"TOCALO Co.,Ltd.",Metal Products,2023,2023-06-27,88167592800.0,80.21597736928047,75.02453385672227,77.4288518155054,47.71835132482826,70.0969285915841,73.20733491834056,0.4297792635947837
3434,ALPHA Corporation,Metal Products,2023,2023-06-24,11518165000.0,22.649401102948012,75.02453385672227,77.4288518155054,59.96074582924435,58.76588315110501,57.77372121410324,0.2148578672262728
3436,SUMCO CORPORATION,Metal Products,2023,2024-03-30,827445185757.0,61.52821443987203,75.02453385672227,77.4288518155054,50.318940137389596,66.07513506237233,67.99109436140223,-0.6298959987077497
3443,"KAWADA TECHNOLOGIES,INC.",Metal Products,2023,2023-07-01,3833742695.418091,20.195666248714794,11.236506378802748,77.4288518155054,99.75466143277723,52.153921468950045,47.05968122888333,0.4638607084267598
3445,"RS Technologies Co.,Ltd.",Metal Products,2023,2024-03-30,81842229630.0,73.89763363576886,75.02453385672227,77.4288518155054,74.65652600588813,75.25188632847116,75.35255800044605,-0.2061870029680459
3446,JTEC CORPORATION,Metal Products,2023,2023-09-30,15596297600.0,73.51388441798909,35.59862610402355,77.4288518155054,8.856722276741904,48.84952115356498,55.51098573756553,-0.3753765060240963
3447,"Shinwa Co.,Ltd.",Metal Products,2023,2023-06-24,10335501500.0,47.989763757989564,11.236506378802748,77.4288518155054,45.31403336604514,45.4922888295857,47.231816271655944,0.0847333537699663
3449,TECHNOFLEX CORPORATION,Metal Products,2023,2024-03-30,20812883200.0,49.63560051377613,75.02453385672227,77.4288518155054,44.18547595682041,61.56861553570606,63.503290556488096,0.0162372288888106
3452,B-Lot Company Limited,Real Estate,2023,2024-03-26,19158539400.0,54.42960772658356,75.02453385672227,19.479882237487733,64.22963689892052,53.290915179928525,50.563425988240034,0.1748015607507504
3454,"First Brothers Co.,Ltd.",Real Estate,2023,2024-02-29,17781544400.0,43.37034011311998,75.02453385672227,19.479882237487733,77.89499509322866,53.94243782513966,49.29544943334718,-0.1739002894386686
3457,"&Do Holdings Co.,Ltd.",Real Estate,2023,2023-09-28,19999211400.0,21.914994853868826,11.236506378802748,19.479882237487733,55.88812561334642,27.12987727087643,23.610808564109618,0.0731253756754097
3465,"KI-STAR REAL ESTATE CO.,LTD",Real Estate,2023,2023-06-27,38543688000.0,33.329566216532285,11.236506378802748,19.479882237487733,83.58684985279686,36.908201171404905,31.18998860882622,-0.2589819909152182
3467,Agratio urban design Inc.,Real Estate,2023,2023-06-28,8970018300.0,31.01777794090507,11.236506378802748,19.479882237487733,56.82041216879294,29.638644681497123,26.481486473537466,0.0593065184616388
3475,"Good Com Asset Co.,Ltd.",Real Estate,2023,2024-01-31,22602426500.0,18.927996997604932,11.236506378802748,19.479882237487733,29.072620215897942,19.679251457448338,18.692383397613177,0.1633585497139653
3480,"J.S.B.Co.,Ltd.",Real Estate,2023,2024-01-27,28220400000.0,54.34451223137755,75.02453385672227,19.479882237487733,71.5161923454367,55.09128016775607,51.630880656655656,0.1613383059100357
3482,Loadstar Capital K.K.,Real Estate,2023,2024-03-26,42564169700.0,37.58222472953859,11.236506378802748,19.479882237487733,48.307163886162904,29.15144430799799,27.173833267733016,-0.1843328554460164
3484,"Innovation Holdings CO.,LTD.",Real Estate,2023,2023-06-15,18147477400.0,46.78239539055824,75.02453385672227,19.479882237487733,19.823356231599604,40.27754192909197,41.6083201873343,-0.1438058538680853
3486,GLOBAL LINK MANAGEMENT INC.,Real Estate,2023,2024-03-29,12614390410.0,60.788309768135925,75.02453385672227,19.479882237487733,64.37684003925418,54.91739147540003,52.49311707175578,0.1927266435746923
3489,"FaithNetwork Co.,Ltd",Real Estate,2023,2023-06-29,2329632149.862671,41.21719466788981,11.236506378802748,19.479882237487733,95.16683022571148,41.775103377472945,35.29327420017067,0.3569124107633168
3491,"GAtechnologies Co.,Ltd.",Real Estate,2023,2024-01-27,48951685980.0,26.11679213033333,0.662414131501472,19.479882237487733,13.395485770363102,14.913643567421408,15.85392870877615,-0.0840841238740441
3494,"Mullion Co.,Ltd.",Real Estate,2023,2023-12-23,598334119.1101074,38.28209334222299,75.02453385672227,19.479882237487733,94.60255152109912,56.84726523938303,50.27510886625865,-0.027555520551839
3496,"AZOOM CO.,LTD",Real Estate,2023,2023-12-23,21385325000.0,79.47067337599398,35.59862610402355,19.479882237487733,15.480863591756625,37.50751132731547,40.90695274881389,0.0027235356049239
3498,"Kasumigaseki Capital Co.,Ltd.",Real Estate,2023,2023-11-30,37284475200.0,37.41513675120906,11.236506378802748,19.479882237487733,30.64278704612365,24.693578103405798,24.47405034822827,0.3114065071166683
3501,"SUMINOE Co.,Ltd.",Textiles and Apparels,2023,2023-08-31,7108073271.0,21.421508422164386,75.02453385672227,19.479882237487733,83.51324828263003,49.85979319975111,43.55353790447071,-0.0496866798711288
3521,"THERMAE-YU HOLDINGS CO.,LTD.",Services,2023,2023-07-01,10159878336.0,21.06005585854594,11.236506378802748,49.656526005888125,16.11874386653582,24.517958027443157,26.44191273401128,-0.3229166956881909
3524,"NITTO SEIMO CO.,LTD.",Textiles and Apparels,2023,2023-07-26,3690550500.0,16.523963349551043,75.02453385672227,19.479882237487733,46.34445534838076,39.343208698035454,36.508955442549315,-0.0509237115952315
3538,WILLPLUS Holdings Corporation,Retail Trade,2023,2023-09-29,12057799000.0,37.557592505821965,11.236506378802748,19.479882237487733,56.673209028459276,31.23679753764293,28.421350371962486,-0.0806925445304721
3539,"JM HOLDINGS CO.,LTD.",Retail Trade,2023,2023-11-01,27079388000.0,55.125306953993686,35.59862610402355,19.479882237487733,78.11579980372915,47.07990377480853,42.99858325400969,0.4212818533438067
3544,"SATUDORA HOLDINGS CO.,LTD.",Retail Trade,2023,2023-08-10,10822150976.0,21.38584005403152,11.236506378802748,19.479882237487733,26.840039254170755,19.735566981123185,19.094849170282075,0.0311223955310984
3547,UNISIA HOLDINGS CO.,Retail Trade,2023,2024-02-28,16082640000.0,50.08081458269837,75.02453385672227,19.479882237487733,10.304219823356231,38.722362625066154,41.16997548373983,-0.2013099216363395
3549,"KUSURI NO AOKI HOLDINGS CO.,LTD.",Retail Trade,2023,2023-08-18,91400933819.41896,45.54248742213522,75.02453385672227,19.479882237487733,67.63984298331698,51.92168662491555,48.40882080956499,0.1499962799759024
3561,"CHIKARANOMOTO HOLDINGS Co.,Ltd.",Retail Trade,2023,2023-06-30,58887437400.0,68.0476208687825,75.02453385672227,19.479882237487733,11.727183513248283,43.569805119060206,46.77346192304888,-0.2448883454165432
3563,FOOD & LIFE COMPANIES LTD.,Retail Trade,2023,2023-12-23,334102276992.0,30.995272753794026,11.236506378802748,19.479882237487733,4.955839057899902,16.666875106996102,18.695048950770197,0.0903889514252571
3566,"UNIFORM NEXT CO.,LTD.",Retail Trade,2023,2024-03-29,6400672168.0,64.56460441991105,35.59862610402355,19.479882237487733,31.624141315014718,37.81681351910926,38.856623720477735,-0.1849756356413939
3569,"SEIREN CO.,LTD.",Textiles and Apparels,2023,2023-06-22,130211035526.0,61.009774968333474,75.02453385672227,19.479882237487733,51.104023552502454,51.65455365376148,50.56863415880229,0.0162947963751622
3580,"KOMATSU MATERE Co.,Ltd.",Textiles and Apparels,2023,2023-06-27,26811414729.0,39.45469256460796,75.02453385672227,19.479882237487733,47.69381746810599,45.413231531730986,43.59057852502517,0.1534968573094299
3591,WACOAL HOLDINGS CORP.,Textiles and Apparels,2023,2023-06-29,166787087500.0,54.82661200689384,11.236506378802748,19.479882237487733,30.569185475956818,29.02804652478528,29.68645268940868,0.6039132631923989
3593,"HOGY MEDICAL CO.,LTD.",Textiles and Apparels,2023,2023-06-21,78107572200.0,67.54892885493751,75.02453385672227,19.479882237487733,46.908734052993125,52.24051975053516,51.90108689985711,0.2683068431048596
3597,"JICHODO Co.,Ltd.",Textiles and Apparels,2023,2023-09-29,29691274400.0,56.368622206847064,35.59862610402355,19.479882237487733,60.623159960745824,43.01757262727604,40.7476818534182,-0.00700946687055
3607,"KURAUDIA HOLDINGS CO.,LTD.",Textiles and Apparels,2023,2023-11-30,3627061900.0,47.87273642697819,75.02453385672227,19.479882237487733,68.57212953876349,52.73732051498793,49.24773849433487,-0.1587462492741339
3611,MATSUOKA CORPORATION,Textiles and Apparels,2023,2023-06-27,11295410100.0,19.186550971998727,11.236506378802748,19.479882237487733,86.0647693817468,33.991927242509,27.318771964808644,0.589126064899014
3626,TIS Inc.,Information & Communication,2023,2023-06-27,867279417270.0,69.0980740997356,35.59862610402355,64.1315014720314,32.28655544651619,50.278689280576685,53.71151251451342,-0.1290521371896946
3632,"GREE Holdings,Inc.",Information & Communication,2023,2023-09-29,106701647500.0,71.2439698695571,35.59862610402355,64.1315014720314,53.287536800785084,56.06540856159929,57.5054284486002,-0.1590836962352377
3635,"KOEI TECMO HOLDINGS CO.,LTD.",Information & Communication,2023,2023-06-17,768398088876.0,83.39080523353684,35.59862610402355,64.1315014720314,16.928361138370953,50.01232348699069,55.695602708432,-0.3970404707412757
3636,"Mitsubishi Research Institute,Inc.",Information & Communication,2023,2023-12-20,74763548800.0,51.667005741556224,35.59862610402355,64.1315014720314,58.26790971540726,52.41626075825461,52.37939514739326,0.0776484190470325
3641,"PAPYLESS CO.,LTD.",Information & Communication,2023,2023-06-28,9304612080.0,47.63960917978522,11.236506378802748,64.1315014720314,51.15309126594701,43.540177074141596,44.013423480137725,-0.0418107895854424
3645,"Medical Net,Inc.",Information & Communication,2023,2023-09-01,3211081500.0,58.313794850945726,75.02453385672227,64.1315014720314,28.31207065750736,56.445475209301684,59.73653295969981,-0.0800995049498825
3649,FINDEX Inc.,Information & Communication,2023,2024-03-29,29671150000.0,90.93657938880955,35.59862610402355,64.1315014720314,14.867517173699706,51.383556034641046,57.65020836031313,-0.3986734974211234
3652,Digital Media Professionals Inc.,Information & Communication,2023,2023-06-28,11181541500.0,32.49670058752609,11.236506378802748,64.1315014720314,10.230618253189402,29.52383167288741,33.33217995054635,-0.2925457102672293
3659,"NEXON Co.,Ltd.",Information & Communication,2023,2024-03-29,2119050267770.0,50.066458947218074,11.236506378802748,64.1315014720314,14.744847890088323,35.04482867203514,39.28024190398878,-0.1338663953286293
3660,istyle Inc.,Information & Communication,2023,2023-09-30,37973825942.0,40.142806611339275,75.02453385672227,64.1315014720314,11.285574092247302,47.64610400808506,51.73126200302887,-0.0222671750306102
3661,"m-up holdings,Inc.",Information & Communication,2023,2023-06-30,20211812192.0,60.370130904629164,75.02453385672227,64.1315014720314,30.2747791952895,57.45023635716809,60.647840056472155,0.2301601438321943
3662,"Ateam Holdings Co.,Ltd.",Information & Communication,2023,2023-10-27,11140736400.0,44.33923121123905,75.02453385672227,64.1315014720314,29.19528949950932,53.17263900987551,55.6766466940881,0.0954850327598948
3663,"CELSYS,Inc.",Information & Communication,2023,2024-03-30,27576788000.0,83.73316318349377,75.02453385672227,64.1315014720314,13.469087340529931,59.089571463194346,65.13589596191761,0.5496847842187174
3668,"COLOPL,Inc.",Information & Communication,2023,2023-12-26,72091339610.0,45.254215502891206,35.59862610402355,64.1315014720314,37.09519136408243,45.51988361075715,47.279650323095034,-0.1162361718735902
3673,"Broadleaf Co.,Ltd.",Information & Communication,2023,2024-03-28,48020198400.0,27.629648182851128,0.662414131501472,64.1315014720314,9.813542688910697,25.559276618823674,29.16597983267673,0.1695479573944491
3675,Cross Marketing Group Inc.,Information & Communication,2023,2023-09-29,14134233168.0,59.62266247509384,75.02453385672227,64.1315014720314,35.94210009813543,58.68019947549573,61.273697663038455,-0.0671852318670829
3676,"DIGITAL HEARTS HOLDINGS Co.,Ltd.",Information & Communication,2023,2023-06-29,28313193600.0,56.84744500444003,75.02453385672227,64.1315014720314,19.13640824337586,53.78497214414239,57.92027864362838,-0.0951508400298207
3679,"ZIGExN Co.,Ltd.",Information & Communication,2023,2023-06-23,79145522000.0,61.60410315497421,11.236506378802748,64.1315014720314,6.4769381746810595,35.862262295122356,41.501348709004525,-0.2324651058814588
3680,Hotto Link Inc.,Information & Communication,2023,2024-03-30,4925278400.0,24.685788346964458,0.662414131501472,64.1315014720314,29.14622178606477,29.656481434140527,31.18272374648384,-0.2675159371735698
3683,"CYBERLINKS CO.,LTD.",Information & Communication,2023,2024-03-29,9678818016.0,52.84027340722382,75.02453385672227,64.1315014720314,35.91756624141315,56.97846874434766,59.23530086416911,0.1621040719326159
3687,Fixstars Corporation,Information & Communication,2023,2023-12-21,41412571200.0,83.26590789762994,35.59862610402355,64.1315014720314,14.106967615309127,49.27575077224851,55.234924479200664,0.6634366008505448
3690,YRGLM Inc.,Information & Communication,2023,2023-12-23,3879952055.0,72.39069506640818,75.02453385672227,64.1315014720314,31.648675171736997,60.79885139172471,64.460093701473,-0.0969667641265442
3691,"DIGITAL PLUS,Inc.",Information & Communication,2023,2024-01-05,1978530800.0,19.704435183223467,0.662414131501472,64.1315014720314,7.654563297350343,23.038228521026667,26.464569024054377,0.5027223230490019
3692,"FFRI Security,Inc.",Information & Communication,2023,2023-06-30,11398021800.0,73.70467557389618,75.02453385672227,64.1315014720314,9.102060843964672,55.49069293665363,61.472295704553545,0.4761330527470737
3694,OPTiM CORPORATION,Information & Communication,2023,2023-07-01,55655315448.0,87.88763274652963,75.02453385672227,64.1315014720314,8.145240431795878,58.7972271267698,65.58365979451825,-0.3392680514342235
3696,CERES INC.,Information & Communication,2023,2024-03-28,19893381900.0,36.973323969688195,75.02453385672227,64.1315014720314,22.448478900883217,49.64445954983127,52.45485293182893,0.0968018957018772
3697,SHIFT Inc.,Information & Communication,2023,2023-11-30,40920951344.0,77.53893525608855,75.02453385672227,64.1315014720314,60.9666339548577,69.41540113492498,70.4022595758452,-0.4859175200246353
