code,company_name,sector,market_equity_final,market_equity_method,book_equity,net_income,pbr_raw,per_raw,bm_raw,bm_method,ep_raw,ep_method,bm_winsorized,ep_winsorized,bm_available,ep_available,value_metric_quality_flag,notes,anomaly_flags
6277,HOSOKAWA MICRON CORPORATION,Machinery,76926543120.0,close_times_edinet_shares_outstanding,67219000000.0,4527000000.0,,,0.8738076257390519,book_equity_over_market_equity,0.0588483482604723,net_income_over_market_equity,0.8738076257390519,0.0588483482604723,True,True,B_price_times_shares,,
7781,"HIRAYAMA HOLDINGS Co.,Ltd.",Precision Instruments,10759834800.0,close_times_edinet_shares_outstanding,5006720000.0,861135000.0,,,0.4653156942521088,book_equity_over_market_equity,0.0800323625786522,net_income_over_market_equity,0.4653156942521088,0.0800323625786522,True,True,B_price_times_shares,,
6418,"JAPAN CASH MACHINE CO.,LTD.",Machinery,25907382462.0,close_times_edinet_shares_outstanding,32031025000.0,3810465000.0,,,1.236366701536982,book_equity_over_market_equity,0.1470802774301514,net_income_over_market_equity,1.236366701536982,0.1470802774301514,True,True,B_price_times_shares,,
6336,"ISHII HYOKI CO.,LTD.",Machinery,10064693520.0,close_times_edinet_shares_outstanding,10644000000.0,890000000.0,,,1.0575582832054284,book_equity_over_market_equity,0.0884279286032348,net_income_over_market_equity,1.0575582832054284,0.0884279286032348,True,True,B_price_times_shares,,
3763,Pro-Ship Incorporated,Information & Communication,20324028000.0,close_times_edinet_shares_outstanding,12437906000.0,1930537000.0,,,0.6119803613732475,book_equity_over_market_equity,0.0949879128290907,net_income_over_market_equity,0.6119803613732475,0.0949879128290907,True,True,B_price_times_shares,,
6381,ANEST IWATA Corporation,Machinery,62907087845.0,close_times_edinet_shares_outstanding,53561000000.0,5437000000.0,,,0.8514302892540773,book_equity_over_market_equity,0.0864290525321487,net_income_over_market_equity,0.8514302892540773,0.0864290525321487,True,True,B_price_times_shares,,
9531,"TOKYO GAS CO.,LTD.",Electric Power and Gas,2058862723072.0,raw_market_cap,1801470000000.0,178174000000.0,1.1976973,9.433386,0.874983057302651,book_equity_over_market_equity,0.0865400096875565,net_income_over_market_equity,0.874983057302651,0.0865400096875565,True,True,A_raw_market_cap,,
6875,MegaChips Corporation,Electric Appliances,211330314000.0,close_times_edinet_shares_outstanding,118241401000.0,6052850000.0,,,0.5595098912312221,book_equity_over_market_equity,0.0286416552620084,net_income_over_market_equity,0.5595098912312221,0.0286416552620084,True,True,B_price_times_shares,,
4450,"Power Solutions,Ltd.",Information & Communication,6025577250.0,close_times_edinet_shares_outstanding,3802344000.0,429970000.0,,,0.6310339810181672,book_equity_over_market_equity,0.0713574786548458,net_income_over_market_equity,0.6310339810181672,0.0713574786548458,True,True,B_price_times_shares,,
6430,"DAIKOKU DENKI CO.,LTD.",Machinery,30849726720.0,close_times_edinet_shares_outstanding,45287432000.0,7727472000.0,,,1.4680010753754904,book_equity_over_market_equity,0.2504875349508444,net_income_over_market_equity,1.4680010753754904,0.2504875349508444,True,True,B_price_times_shares,,
3407,ASAHI KASEI CORPORATION,Chemicals,2398186373120.0,raw_market_cap,1913944000000.0,140404000000.0,1.1483054,15.104655,0.7980797578755279,book_equity_over_market_equity,0.0585459085139145,net_income_over_market_equity,0.7980797578755279,0.0585459085139145,True,True,A_raw_market_cap,,
6013,"TAKUMA CO.,LTD.",Machinery,255212406000.0,close_times_edinet_shares_outstanding,109563000000.0,10594000000.0,,,0.4293012307560002,book_equity_over_market_equity,0.0415105212400999,net_income_over_market_equity,0.4293012307560002,0.0415105212400999,True,True,B_price_times_shares,,
6340,SHIBUYA CORPORATION,Machinery,112187158735.0,close_times_edinet_shares_outstanding,107930000000.0,10053000000.0,,,0.9620530657607976,book_equity_over_market_equity,0.0896091862326813,net_income_over_market_equity,0.9620530657607976,0.0896091862326813,True,True,B_price_times_shares,,
6932,ENDO Lighting Corporation,Electric Appliances,37797573318.0,close_times_edinet_shares_outstanding,44052000000.0,4799000000.0,,,1.1654716462715746,book_equity_over_market_equity,0.1269658229015092,net_income_over_market_equity,1.1654716462715746,0.1269658229015092,True,True,B_price_times_shares,,
6832,"AOI ELECTRONICS CO.,LTD.",Electric Appliances,32017941000.0,close_times_edinet_shares_outstanding,42915559000.0,178045000.0,,,1.340359737685818,book_equity_over_market_equity,0.0055607885591393,net_income_over_market_equity,1.340359737685818,0.0068062271171359,True,True,B_price_times_shares,,
6118,"AIDA ENGINEERING,LTD.",Machinery,63292593100.0,close_times_edinet_shares_outstanding,83637000000.0,5101000000.0,,,1.3214342453603785,book_equity_over_market_equity,0.0805939486780168,net_income_over_market_equity,1.3214342453603785,0.0805939486780168,True,True,B_price_times_shares,,
9436,OKINAWA CELLULAR TELEPHONE COMPANY,Information & Communication,169522135200.0,close_times_edinet_shares_outstanding,99193000000.0,12668000000.0,,,0.5851330263329529,book_equity_over_market_equity,0.0747277043499626,net_income_over_market_equity,0.5851330263329529,0.0747277043499626,True,True,B_price_times_shares,,
6412,Heiwa Corporation,Machinery,193309429600.0,close_times_edinet_shares_outstanding,244315000000.0,13064000000.0,,,1.2638545388372509,book_equity_over_market_equity,0.0675807694794418,net_income_over_market_equity,1.2638545388372509,0.0675807694794418,True,True,B_price_times_shares,,
6804,Hosiden Corporation,Electric Appliances,137549680152.0,close_times_edinet_shares_outstanding,140317000000.0,10037000000.0,,,1.0201186934418311,book_equity_over_market_equity,0.072969998831757,net_income_over_market_equity,1.0201186934418311,0.072969998831757,True,True,B_price_times_shares,,
3444,"KIKUCHI SEISAKUSHO CO.,LTD.",Metal Products,13045860000.0,close_times_edinet_shares_outstanding,5404137000.0,711257000.0,,,0.4142415294967139,book_equity_over_market_equity,0.0545197480273435,net_income_over_market_equity,0.4142415294967139,0.0545197480273435,True,True,B_price_times_shares,,
7276,"KOITO MANUFACTURING CO.,LTD.",Electric Appliances,772641915556.0,close_times_edinet_shares_outstanding,679865000000.0,50865000000.0,,,0.8799224923110249,book_equity_over_market_equity,0.0658325661291584,net_income_over_market_equity,0.8799224923110249,0.0658325661291584,True,True,B_price_times_shares,,
6420,GALILEI CO.LTD.,Machinery,133813826800.0,close_times_edinet_shares_outstanding,103206000000.0,12085000000.0,,,0.7712655894241267,book_equity_over_market_equity,0.0903120424024821,net_income_over_market_equity,0.7712655894241267,0.0903120424024821,True,True,B_price_times_shares,,
6768,TAMURA CORPORATION,Electric Appliances,89377444878.0,close_times_edinet_shares_outstanding,64034000000.0,2782000000.0,,,0.7164447371191497,book_equity_over_market_equity,0.0311264212553561,net_income_over_market_equity,0.7164447371191497,0.0311264212553561,True,True,B_price_times_shares,,
6459,DAIWA INDUSTRIES LTD.,Machinery,85003628430.0,close_times_edinet_shares_outstanding,70549667000.0,5076080000.0,,,0.8299606534807775,book_equity_over_market_equity,0.0597160391121435,net_income_over_market_equity,0.8299606534807775,0.0597160391121435,True,True,B_price_times_shares,,
4062,"IBIDEN CO.,LTD.",Electric Appliances,6086156353536.0,raw_market_cap,497298000000.0,45212000000.0,11.064334,101.89341,0.0817096983897028,book_equity_over_market_equity,0.0074286622580328,net_income_over_market_equity,0.0974144095975895,0.0074286622580328,True,True,A_raw_market_cap,,
5945,"Tenryu Saw Mfg.Co.,Ltd.",Metal Products,22883941146.0,close_times_edinet_shares_outstanding,36767724000.0,1677936000.0,,,1.6067041846254186,book_equity_over_market_equity,0.0733237334117726,net_income_over_market_equity,1.6067041846254186,0.0733237334117726,True,True,B_price_times_shares,,
6482,Yushin Company,Machinery,22496782026.0,close_times_edinet_shares_outstanding,35498910000.0,2070025000.0,,,1.577955014142608,book_equity_over_market_equity,0.092014271090311,net_income_over_market_equity,1.577955014142608,0.092014271090311,True,True,B_price_times_shares,,
9449,"GMO internet group,Inc.",Information & Communication,336016602900.0,close_times_edinet_shares_outstanding,217404000000.0,26167000000.0,,,0.64700374363555,book_equity_over_market_equity,0.0778741281655877,net_income_over_market_equity,0.64700374363555,0.0778741281655877,True,True,B_price_times_shares,,
6474,NACHI-FUJIKOSHI CORP.,Machinery,126766903680.0,close_times_edinet_shares_outstanding,174250000000.0,8910000000.0,,,1.3745701357498046,book_equity_over_market_equity,0.0702864844162453,net_income_over_market_equity,1.3745701357498046,0.0702864844162453,True,True,B_price_times_shares,,
6016,Japan Engine Corporation,Transportation Equipment,70256244000.0,close_times_edinet_shares_outstanding,13880775000.0,4326113000.0,,,0.1975735423601637,book_equity_over_market_equity,0.0615762066642788,net_income_over_market_equity,0.1975735423601637,0.0615762066642788,True,True,B_price_times_shares,,
5208,"Arisawa Mfg.Co.,Ltd.",Chemicals,77824726788.0,close_times_edinet_shares_outstanding,48559180000.0,3969679000.0,,,0.6239556758391019,book_equity_over_market_equity,0.0510079400704313,net_income_over_market_equity,0.6239556758391019,0.0510079400704313,True,True,B_price_times_shares,,
7979,SHOFU INC.,Precision Instruments,64621315404.0,close_times_edinet_shares_outstanding,42736000000.0,4335000000.0,,,0.6613297753662668,book_equity_over_market_equity,0.0670831284213021,net_income_over_market_equity,0.6613297753662668,0.0670831284213021,True,True,B_price_times_shares,,
3969,ATLED CORP.,Information & Communication,10070418500.0,close_times_edinet_shares_outstanding,5137068000.0,728342000.0,,,0.510114649157828,book_equity_over_market_equity,0.0723248989106063,net_income_over_market_equity,0.510114649157828,0.0723248989106063,True,True,B_price_times_shares,,
6432,"TAKEUCHI MFG.CO.,LTD.",Machinery,307795250000.0,close_times_edinet_shares_outstanding,186935000000.0,28270000000.0,,,0.6073355582972771,book_equity_over_market_equity,0.0918467715145051,net_income_over_market_equity,0.6073355582972771,0.0918467715145051,True,True,B_price_times_shares,,
6652,IDEC CORPORATION,Electric Appliances,97172466075.0,close_times_edinet_shares_outstanding,63810000000.0,4356000000.0,,,0.6566674962303616,book_equity_over_market_equity,0.0448275131418187,net_income_over_market_equity,0.6566674962303616,0.0448275131418187,True,True,B_price_times_shares,,
6104,"SHIBAURA MACHINE CO.,LTD.",Machinery,95115201650.0,close_times_edinet_shares_outstanding,117171000000.0,12597000000.0,,,1.231885103194753,book_equity_over_market_equity,0.1324393975040266,net_income_over_market_equity,1.231885103194753,0.1324393975040266,True,True,B_price_times_shares,,
6497,HAMAI INDUSTRIES LTD,Machinery,8683337180.0,close_times_edinet_shares_outstanding,17096976000.0,969459000.0,,,1.96894070166696,book_equity_over_market_equity,0.1116459006374781,net_income_over_market_equity,1.96894070166696,0.1116459006374781,True,True,B_price_times_shares,,
4047,"KANTO DENKA KOGYO CO.,LTD.",Chemicals,203633013000.0,close_times_edinet_shares_outstanding,67622000000.0,3406000000.0,,,0.332077785442383,book_equity_over_market_equity,0.0167261680698109,net_income_over_market_equity,0.332077785442383,0.0167261680698109,True,True,B_price_times_shares,,
6039,"Japan Animal Referral Medical Center Co.,Ltd.",Services,2550412800.0,close_times_edinet_shares_outstanding,4148527000.0,520982000.0,,,1.6266100138769692,book_equity_over_market_equity,0.2042735983759178,net_income_over_market_equity,1.6266100138769692,0.2042735983759178,True,True,B_price_times_shares,,
7318,"SERENDIP HOLDINGS Co.,Ltd.",Transportation Equipment,10274957875.0,close_times_edinet_shares_outstanding,8132027000.0,2089642000.0,,,0.7914413955687385,book_equity_over_market_equity,0.2033723179619361,net_income_over_market_equity,0.7914413955687385,0.2033723179619361,True,True,B_price_times_shares,,
6230,SANEI LTD.,Machinery,10140048500.0,close_times_edinet_shares_outstanding,14689176000.0,1293897000.0,,,1.4486297575401144,book_equity_over_market_equity,0.1276026441096411,net_income_over_market_equity,1.4486297575401144,0.1276026441096411,True,True,B_price_times_shares,,
6840,"AKIBA Holdings Co.,Ltd.",Electric Appliances,9322429900.0,close_times_edinet_shares_outstanding,3978033000.0,183056000.0,,,0.4267163221039613,book_equity_over_market_equity,0.0196360822192934,net_income_over_market_equity,0.4267163221039613,0.0196360822192934,True,True,B_price_times_shares,,
4626,"TAIYO HOLDINGS CO.,LTD.",Chemicals,277328418975.0,close_times_edinet_shares_outstanding,102978000000.0,10780000000.0,,,0.3713214836784651,book_equity_over_market_equity,0.0388708811013406,net_income_over_market_equity,0.3713214836784651,0.0388708811013406,True,True,B_price_times_shares,,
7877,"EIDAI KAKO CO.,LTD.",Chemicals,2594196000.0,close_times_edinet_shares_outstanding,7204023000.0,185232000.0,,,2.7769771443638027,book_equity_over_market_equity,0.0714024692043315,net_income_over_market_equity,2.7769771443638027,0.0714024692043315,True,True,B_price_times_shares,,
3912,"Mobile Factory,Inc.",Information & Communication,7850804500.0,close_times_edinet_shares_outstanding,4131328000.0,488458000.0,,,0.526229891471632,book_equity_over_market_equity,0.0622175727341064,net_income_over_market_equity,0.526229891471632,0.0622175727341064,True,True,B_price_times_shares,,
6952,"CASIO COMPUTER CO.,LTD.",Electric Appliances,404490420224.0,raw_market_cap,218927000000.0,12084000000.0,1.7329503,22.490313,0.5412414956051664,book_equity_over_market_equity,0.0298746259387505,net_income_over_market_equity,0.5412414956051664,0.0298746259387505,True,True,A_raw_market_cap,,
4204,"Sekisui Chemical Co.,Ltd.",Chemicals,928523747328.0,raw_market_cap,835366000000.0,84106000000.0,1.090859,12.596528,0.8996711203175161,book_equity_over_market_equity,0.0905803435205945,net_income_over_market_equity,0.8996711203175161,0.0905803435205945,True,True,A_raw_market_cap,,
5589,"AUTOSERVER CO.,LTD.",Information & Communication,20111009600.0,close_times_edinet_shares_outstanding,13032070000.0,1498112000.0,,,0.648006751486012,book_equity_over_market_equity,0.074492132906147,net_income_over_market_equity,0.648006751486012,0.074492132906147,True,True,B_price_times_shares,,
6862,MINATO HOLDINGS INC.,Electric Appliances,16115910450.0,close_times_edinet_shares_outstanding,5910195000.0,373955000.0,,,0.366730444323113,book_equity_over_market_equity,0.0232040877343048,net_income_over_market_equity,0.366730444323113,0.0232040877343048,True,True,B_price_times_shares,,
4746,"Toukei Computer Co.,Ltd.",Information & Communication,76911600000.0,close_times_edinet_shares_outstanding,50516514000.0,5374191000.0,,,0.6568126784516249,book_equity_over_market_equity,0.0698749083363237,net_income_over_market_equity,0.6568126784516249,0.0698749083363237,True,True,B_price_times_shares,,
6919,KEL CORPORATION,Electric Appliances,10019438000.0,close_times_edinet_shares_outstanding,15224531000.0,518609000.0,,,1.5194994968779687,book_equity_over_market_equity,0.0517602883515023,net_income_over_market_equity,1.5194994968779687,0.0517602883515023,True,True,B_price_times_shares,,
1723,"NIHON DENGI CO.,LTD.",Construction,35708700000.0,close_times_edinet_shares_outstanding,39542000000.0,6414000000.0,,,1.107349189413224,book_equity_over_market_equity,0.1796200925824799,net_income_over_market_equity,1.107349189413224,0.1796200925824799,True,True,B_price_times_shares,,
7701,Shimadzu Corporation,Precision Instruments,1139580207104.0,raw_market_cap,498066000000.0,53776000000.0,2.0164063,18.824877,0.437060943051765,book_equity_over_market_equity,0.0471893067857507,net_income_over_market_equity,0.437060943051765,0.0471893067857507,True,True,A_raw_market_cap,,
7003,"MITSUI E&S Co.,Ltd.",Machinery,441852887040.0,raw_market_cap,174154000000.0,57867000000.0,1.9286042,11.49374,0.3941447597336491,book_equity_over_market_equity,0.1309644039844452,net_income_over_market_equity,0.3941447597336491,0.1309644039844452,True,True,A_raw_market_cap,,
2477,"Temairazu,Inc.",Information & Communication,13349496286.0,close_times_edinet_shares_outstanding,6768403000.0,1067422000.0,,,0.5070156098023129,book_equity_over_market_equity,0.0799597211109333,net_income_over_market_equity,0.5070156098023129,0.0799597211109333,True,True,B_price_times_shares,,
9790,"Fukui Computer Holdings,Inc.",Information & Communication,64299872000.0,close_times_edinet_shares_outstanding,27102000000.0,4189000000.0,,,0.4214938406098227,book_equity_over_market_equity,0.0651478746334051,net_income_over_market_equity,0.4214938406098227,0.0651478746334051,True,True,B_price_times_shares,,
7727,OVAL Corporation,Precision Instruments,17071771800.0,close_times_edinet_shares_outstanding,16320712000.0,1037380000.0,,,0.9560057497956947,book_equity_over_market_equity,0.0607658075654455,net_income_over_market_equity,0.9560057497956947,0.0607658075654455,True,True,B_price_times_shares,,
6637,"TERASAKI ELECTRIC CO.,LTD.",Electric Appliances,43386237000.0,close_times_edinet_shares_outstanding,51432264000.0,4451526000.0,,,1.185451137419454,book_equity_over_market_equity,0.1026022607123083,net_income_over_market_equity,1.185451137419454,0.1026022607123083,True,True,B_price_times_shares,,
6543,NISSEN INC.,Services,4575596800.0,close_times_edinet_shares_outstanding,4056012000.0,862495000.0,,,0.8864443650279675,book_equity_over_market_equity,0.188498907945735,net_income_over_market_equity,0.8864443650279675,0.188498907945735,True,True,B_price_times_shares,,
6504,"FUJI ELECTRIC CO.,LTD.",Electric Appliances,2296834686976.0,raw_market_cap,730658000000.0,96681000000.0,2.8662915,23.38232,0.3181151887609205,book_equity_over_market_equity,0.0420931469505494,net_income_over_market_equity,0.3181151887609205,0.0420931469505494,True,True,A_raw_market_cap,,
6407,CKD Corporation,Machinery,449131282432.0,raw_market_cap,136521000000.0,13520000000.0,2.9252317,33.044846,0.3039668028928039,book_equity_over_market_equity,0.030102556933444,net_income_over_market_equity,0.3039668028928039,0.030102556933444,True,True,A_raw_market_cap,,
6226,"Moriya Transportation Engineering and Manufacturing Co.,Ltd.",Machinery,36520306400.0,close_times_edinet_shares_outstanding,11487397000.0,2840888000.0,,,0.3145482098145814,book_equity_over_market_equity,0.0777892706836654,net_income_over_market_equity,0.3145482098145814,0.0777892706836654,True,True,B_price_times_shares,,
2323,fonfun corporation,Information & Communication,2675199480.0,close_times_edinet_shares_outstanding,957316000.0,169348000.0,,,0.3578484547253276,book_equity_over_market_equity,0.0633029429267084,net_income_over_market_equity,0.3578484547253276,0.0633029429267084,True,True,B_price_times_shares,,
6629,"TECHNO HORIZON CO.,LTD.",Electric Appliances,14231754240.0,close_times_edinet_shares_outstanding,10098037000.0,-838990000.0,,,0.7095426768696085,book_equity_over_market_equity,,missing,0.7095426768696085,,True,False,B_price_times_shares,net_income_nonpositive_or_missing,
5261,"RESOL HOLDINGS Co.,Ltd.",Services,37115416000.0,close_times_edinet_shares_outstanding,16181000000.0,1955000000.0,,,0.4359643981896902,book_equity_over_market_equity,0.0526735305890145,net_income_over_market_equity,0.4359643981896902,0.0526735305890145,True,True,B_price_times_shares,,
6231,"KIMURA KOHKI Co.,Ltd.",Machinery,39196300000.0,close_times_edinet_shares_outstanding,11763903000.0,2496235000.0,,,0.3001278947247572,book_equity_over_market_equity,0.0636854754147712,net_income_over_market_equity,0.3001278947247572,0.0636854754147712,True,True,B_price_times_shares,,
6137,"KOIKE SANSO KOGYO CO.,LTD.",Machinery,36140005955.0,close_times_edinet_shares_outstanding,45571000000.0,4181000000.0,,,1.2609571801604869,book_equity_over_market_equity,0.1156889682089705,net_income_over_market_equity,1.2609571801604869,0.1156889682089705,True,True,B_price_times_shares,,
7088,Forum Engineering Inc.,Services,89304367100.0,close_times_edinet_shares_outstanding,13533000000.0,3155000000.0,,,0.1515379419782036,book_equity_over_market_equity,0.0353286194444123,net_income_over_market_equity,0.1515379419782036,0.0353286194444123,True,True,B_price_times_shares,,
6958,CMK CORPORATION,Electric Appliances,55006525472.0,close_times_edinet_shares_outstanding,81428000000.0,3903000000.0,,,1.4803334568268511,book_equity_over_market_equity,0.0709552178856806,net_income_over_market_equity,1.4803334568268511,0.0709552178856806,True,True,B_price_times_shares,,
6904,"HARADA INDUSTRY CO.,LTD.",Electric Appliances,9476096000.0,close_times_edinet_shares_outstanding,13381097000.0,1563549000.0,,,1.4120896411349146,book_equity_over_market_equity,0.1649992781837583,net_income_over_market_equity,1.4120896411349146,0.1649992781837583,True,True,B_price_times_shares,,
4187,OSAKA ORGANIC CHEMICAL INDUSTRY LTD.,Chemicals,121007161100.0,close_times_edinet_shares_outstanding,50536502000.0,7024438000.0,,,0.4176323247368539,book_equity_over_market_equity,0.0580497710725981,net_income_over_market_equity,0.4176323247368539,0.0580497710725981,True,True,B_price_times_shares,,
4620,"FUJIKURA KASEI CO.,LTD.",Chemicals,29719606000.0,close_times_edinet_shares_outstanding,43196578000.0,827673000.0,,,1.4534707492420995,book_equity_over_market_equity,0.0278493934273556,net_income_over_market_equity,1.4534707492420995,0.0278493934273556,True,True,B_price_times_shares,,
6246,Techno Smart Corp.,Machinery,22326468960.0,close_times_edinet_shares_outstanding,19631592000.0,2390888000.0,,,0.8792967681173351,book_equity_over_market_equity,0.1070876010122112,net_income_over_market_equity,0.8792967681173351,0.1070876010122112,True,True,B_price_times_shares,,
6954,FANUC CORPORATION,Electric Appliances,7540854226944.0,raw_market_cap,1739890000000.0,151347000000.0,4.043634,45.307243,0.2307285020552779,book_equity_over_market_equity,0.0200702726037623,net_income_over_market_equity,0.2307285020552779,0.0200702726037623,True,True,A_raw_market_cap,,
4082,"DAIICHI KIGENSO KAGAKU-KOGYO CO.,LTD",Chemicals,55100500000.0,close_times_edinet_shares_outstanding,39742000000.0,2490000000.0,,,0.7212638723786535,book_equity_over_market_equity,0.0451901525394506,net_income_over_market_equity,0.7212638723786535,0.0451901525394506,True,True,B_price_times_shares,,
9024,SEIBU HOLDINGS INC.,Land Transportation,708266426368.0,raw_market_cap,567128000000.0,258453000000.0,1.2449007,18.473217,0.800726928294823,book_equity_over_market_equity,0.3649092917270561,net_income_over_market_equity,0.800726928294823,0.3649092917270561,True,True,A_raw_market_cap,,
6677,"SK-Electronics CO.,LTD.",Electric Appliances,33908854000.0,close_times_edinet_shares_outstanding,34590925000.0,2731041000.0,,,1.0201148349041818,book_equity_over_market_equity,0.0805406458148069,net_income_over_market_equity,1.0201148349041818,0.0805406458148069,True,True,B_price_times_shares,,
9651,"Japan Process Development Co.,Ltd.",Information & Communication,16355346800.0,close_times_edinet_shares_outstanding,11088905000.0,1478151000.0,,,0.6779987691853774,book_equity_over_market_equity,0.0903772337007247,net_income_over_market_equity,0.6779987691853774,0.0903772337007247,True,True,B_price_times_shares,,
6465,HOSHIZAKI CORPORATION,Machinery,734884797000.0,close_times_edinet_shares_outstanding,413914000000.0,38728000000.0,,,0.5632365803316516,book_equity_over_market_equity,0.052699416504598,net_income_over_market_equity,0.5632365803316516,0.052699416504598,True,True,B_price_times_shares,,
6727,"Wacom Co.,Ltd.",Electric Appliances,117153767900.0,close_times_edinet_shares_outstanding,30859475000.0,5224744000.0,,,0.2634100085141179,book_equity_over_market_equity,0.044597319349214,net_income_over_market_equity,0.2634100085141179,0.044597319349214,True,True,B_price_times_shares,,
6224,"JRC Co.,Ltd.",Machinery,17811972880.0,close_times_edinet_shares_outstanding,5838809000.0,1423009000.0,,,0.3278024865261304,book_equity_over_market_equity,0.079890588739769,net_income_over_market_equity,0.3278024865261304,0.079890588739769,True,True,B_price_times_shares,,
3445,"RS Technologies Co.,Ltd.",Metal Products,190995174380.0,close_times_edinet_shares_outstanding,153331000000.0,12540000000.0,,,0.8028003874848474,book_equity_over_market_equity,0.0656561090650943,net_income_over_market_equity,0.8028003874848474,0.0656561090650943,True,True,B_price_times_shares,,
6986,FUTABA CORPORATION,Electric Appliances,26297696180.0,close_times_edinet_shares_outstanding,88312000000.0,5102000000.0,,,3.358164890016613,book_equity_over_market_equity,0.1940093902172384,net_income_over_market_equity,3.358164890016613,0.1940093902172384,True,True,B_price_times_shares,,
6947,ZUKEN INC.,Electric Appliances,102591369940.0,close_times_edinet_shares_outstanding,39948567000.0,5247956000.0,,,0.3893950048952821,book_equity_over_market_equity,0.0511539713629834,net_income_over_market_equity,0.3893950048952821,0.0511539713629834,True,True,B_price_times_shares,,
7989,TACHIKAWA CORPORATION,Metal Products,49046928000.0,close_times_edinet_shares_outstanding,56353007000.0,3239715000.0,,,1.1489609909921372,book_equity_over_market_equity,0.0660533723946992,net_income_over_market_equity,1.1489609909921372,0.0660533723946992,True,True,B_price_times_shares,,
6257,"FUJISHOJI CO.,LTD.",Machinery,20802664000.0,close_times_edinet_shares_outstanding,46778000000.0,2944000000.0,,,2.2486543069676075,book_equity_over_market_equity,0.1415203360492675,net_income_over_market_equity,2.2486543069676075,0.1415203360492675,True,True,B_price_times_shares,,
4374,ROBOT PAYMENT INC.,Information & Communication,9415990706.0,close_times_edinet_shares_outstanding,1293714000.0,542126000.0,,,0.1373954202371533,book_equity_over_market_equity,0.057575035588613,net_income_over_market_equity,0.1373954202371533,0.057575035588613,True,True,B_price_times_shares,,
3441,"SANNO Co.,Ltd.",Metal Products,12215494400.0,close_times_edinet_shares_outstanding,6755438000.0,1081822000.0,,,0.5530220700686499,book_equity_over_market_equity,0.0885614584703178,net_income_over_market_equity,0.5530220700686499,0.0885614584703178,True,True,B_price_times_shares,,
7745,"A&D HOLON Holdings Company,Limited",Precision Instruments,77491956360.0,close_times_edinet_shares_outstanding,43119000000.0,6494000000.0,,,0.5564319450096794,book_equity_over_market_equity,0.0838022461303105,net_income_over_market_equity,0.5564319450096794,0.0838022461303105,True,True,B_price_times_shares,,
9640,"Saison Technology Co.,Ltd.",Information & Communication,33532965000.0,close_times_edinet_shares_outstanding,14362191000.0,1661115000.0,,,0.4283006587696614,book_equity_over_market_equity,0.0495367767210564,net_income_over_market_equity,0.4283006587696614,0.0495367767210564,True,True,B_price_times_shares,,
4928,"Noevir Holdings Co.,Ltd.",Chemicals,148408788935.0,close_times_edinet_shares_outstanding,54209000000.0,9547000000.0,,,0.3652681245430985,book_equity_over_market_equity,0.0643290742314553,net_income_over_market_equity,0.3652681245430985,0.0643290742314553,True,True,B_price_times_shares,,
7995,"VALQUA,LTD.",Chemicals,147152995880.0,close_times_edinet_shares_outstanding,50521000000.0,5156000000.0,,,0.3433229456041707,book_equity_over_market_equity,0.0350383624143446,net_income_over_market_equity,0.3433229456041707,0.0350383624143446,True,True,B_price_times_shares,,
9202,ANA HOLDINGS INC.,Air Transportation,1305071190016.0,raw_market_cap,1297906000000.0,153878000000.0,0.88671684,9.075204,0.9945097324415596,book_equity_over_market_equity,0.1179077441730312,net_income_over_market_equity,0.9945097324415596,0.1179077441730312,True,True,A_raw_market_cap,,
9795,"STEP CO.,LTD.",Services,34428966200.0,close_times_edinet_shares_outstanding,27422634000.0,2689679000.0,,,0.7964989085266232,book_equity_over_market_equity,0.0781225606477838,net_income_over_market_equity,0.7964989085266232,0.0781225606477838,True,True,B_price_times_shares,,
9476,"CHUOKEIZAI-SHA HOLDINGS,INC.",Information & Communication,3976065184.0,close_times_edinet_shares_outstanding,4353748000.0,245313000.0,,,1.094989090601388,book_equity_over_market_equity,0.0616974291536162,net_income_over_market_equity,1.094989090601388,0.0616974291536162,True,True,B_price_times_shares,,
6807,"Japan Aviation Electronics Industry,Limited",Electric Appliances,168906675448.0,close_times_edinet_shares_outstanding,133696000000.0,11592000000.0,,,0.791537691718762,book_equity_over_market_equity,0.068629614366951,net_income_over_market_equity,0.791537691718762,0.068629614366951,True,True,B_price_times_shares,,
6368,ORGANO CORPORATION,Machinery,724221952000.0,raw_market_cap,121194000000.0,24186000000.0,5.0657797,25.499878,0.1673437261399113,book_equity_over_market_equity,0.0333958394014546,net_income_over_market_equity,0.1673437261399113,0.0333958394014546,True,True,A_raw_market_cap,,
3003,"Hulic Co.,Ltd.",Real Estate,1253636833280.0,raw_market_cap,939180000000.0,115261000000.0,1.3791306,10.967914,0.7491643313819529,book_equity_over_market_equity,0.0919412998566997,net_income_over_market_equity,0.7491643313819529,0.0919412998566997,True,True,A_raw_market_cap,,
9661,"Kabuki-Za Co.,Ltd.",Services,53932665000.0,close_times_edinet_shares_outstanding,11367812000.0,284536000.0,,,0.2107778653252161,book_equity_over_market_equity,0.0052757637695077,net_income_over_market_equity,0.2107778653252161,0.0068062271171359,True,True,B_price_times_shares,,
6249,"Gamecard Holdings,Inc.",Machinery,32393130000.0,close_times_edinet_shares_outstanding,58600000000.0,6586000000.0,,,1.8090255557274024,book_equity_over_market_equity,0.2033147151880661,net_income_over_market_equity,1.8090255557274024,0.2033147151880661,True,True,B_price_times_shares,,
