code,company_name,working_capital,retained_earnings,ebit_proxy_operating_income,total_assets,market_equity_final,total_liabilities_proxy,revenue,x1_working_capital_to_assets,x2_retained_earnings_to_assets,x3_ebit_to_assets_proxy,x4_market_equity_to_liabilities,x5_sales_to_assets,altman_z_score_original,original_formula_status,reason
9022,Central Japan Railway Company,,,703824000000.0,10640544000000.0,3234494414848.0,5981994000000.0,2033041000000.0,,,0.06614549030575881,0.5407050583547894,0.19106551319180673,,not_implemented_original,"Missing working capital and retained earnings; EBIT uses operating income proxy only for inventory, not Top5 primary selection."
9501,"Tokyo Electric Power Company Holdings,Incorporated",,,234452000000.0,21346787000000.0,895750242304.0,17560657000000.0,8917288000000.0,,,0.010983011166973278,0.051008925366744534,0.4177344346950199,,not_implemented_original,"Missing working capital and retained earnings; EBIT uses operating income proxy only for inventory, not Top5 primary selection."
3449,TECHNOFLEX CORPORATION,,,4609699000.0,38995023000.0,125215073000.0,13307006000.0,26608142000.0,,,0.1182124959895523,9.409710418707258,0.6823471292733947,,not_implemented_original,"Missing working capital and retained earnings; EBIT uses operating income proxy only for inventory, not Top5 primary selection."
6178,"JAPAN POST HOLDINGS Co.,Ltd.",,,139262000000.0,304492161000000.0,5710855274496.0,289202621000000.0,207244000000.0,,,0.0004573582437808637,0.019746900130950058,0.0006806217911140247,,not_implemented_original,"Missing working capital and retained earnings; EBIT uses operating income proxy only for inventory, not Top5 primary selection."
6777,santec Holdings Corporation,,,7429087000.0,29527373000.0,298478436352.0,8099162000.0,24026716000.0,,,0.25159999841503,36.85300236641766,0.8137099091070513,,not_implemented_original,"Missing working capital and retained earnings; EBIT uses operating income proxy only for inventory, not Top5 primary selection."
6627,"Tera Probe,Inc.",,,8893949000.0,100572987000.0,100430880000.0,40644298000.0,41746379000.0,,,0.08843278165736491,2.4709709588292066,0.4150854045927859,,not_implemented_original,"Missing working capital and retained earnings; EBIT uses operating income proxy only for inventory, not Top5 primary selection."
6524,"KOHOKU KOGYO CO.,LTD.",,,4624000000.0,28319000000.0,157246992000.0,4878000000.0,17454000000.0,,,0.16328260178678625,32.2359557195572,0.6163353225749497,,not_implemented_original,"Missing working capital and retained earnings; EBIT uses operating income proxy only for inventory, not Top5 primary selection."
6387,SAMCO INC.,,,2342740000.0,17774224000.0,88758915050.0,4215549000.0,9342282000.0,,,0.13180547291403552,21.05512592784475,0.525608431625482,,not_implemented_original,"Missing working capital and retained earnings; EBIT uses operating income proxy only for inventory, not Top5 primary selection."
5076,INFRONEER Holdings Inc.,,,15858000000.0,743710000000.0,611770695680.0,376807000000.0,21720000000.0,,,0.02132282744618198,1.6235651027714453,0.029204932029957914,,not_implemented_original,"Missing working capital and retained earnings; EBIT uses operating income proxy only for inventory, not Top5 primary selection."
6800,"YOKOWO CO.,LTD.",,,4226000000.0,76278000000.0,120516722260.0,24248000000.0,82884000000.0,,,0.055402606256063344,4.9701716537446385,1.086604263352474,,not_implemented_original,"Missing working capital and retained earnings; EBIT uses operating income proxy only for inventory, not Top5 primary selection."
9513,"Electric Power Development Co.,Ltd.",,,138310000000.0,3931480000000.0,695936745472.0,2467978000000.0,1383337000000.0,,,0.03518013572496871,0.2819866082566376,0.3518616398913386,,not_implemented_original,"Missing working capital and retained earnings; EBIT uses operating income proxy only for inventory, not Top5 primary selection."
8050,SEIKO GROUP CORPORATION,,,30533000000.0,369236000000.0,306377446620.0,211222000000.0,315445000000.0,,,0.08269237019142228,1.4504996952022042,0.8543181054935055,,not_implemented_original,"Missing working capital and retained earnings; EBIT uses operating income proxy only for inventory, not Top5 primary selection."
6617,"TAKAOKA TOKO CO.,LTD.",,,11254000000.0,113652000000.0,132633832900.0,47196000000.0,115222000000.0,,,0.09902157463133072,2.810276991694211,1.013814099179953,,not_implemented_original,"Missing working capital and retained earnings; EBIT uses operating income proxy only for inventory, not Top5 primary selection."
6356,"NIPPON GEAR CO.,LTD.",,,2105777000.0,15233746000.0,21241489408.0,2672166000.0,9555548000.0,,,0.13823106936402904,7.949165361732766,0.6272618697988006,,not_implemented_original,"Missing working capital and retained earnings; EBIT uses operating income proxy only for inventory, not Top5 primary selection."
1909,"Nippon Dry-Chemical CO.,LTD.",,,6128252000.0,50939579000.0,25129170000.0,20421722000.0,55727078000.0,,,0.12030433152971287,1.230511805027999,1.0939838745035564,,not_implemented_original,"Missing working capital and retained earnings; EBIT uses operating income proxy only for inventory, not Top5 primary selection."
4971,MEC COMPANY LTD.,,,5914601000.0,41814028000.0,204118932300.0,11341960000.0,26740510000.0,,,0.14145016117557485,17.99679528935034,0.6395105011169936,,not_implemented_original,"Missing working capital and retained earnings; EBIT uses operating income proxy only for inventory, not Top5 primary selection."
6278,UNION TOOL CO.,,,8728000000.0,98070000000.0,443256012800.0,18072000000.0,54730000000.0,,,0.08899765473641276,24.527225143868968,0.5580707657795452,,not_implemented_original,"Missing working capital and retained earnings; EBIT uses operating income proxy only for inventory, not Top5 primary selection."
9503,"The Kansai Electric Power Company,Incorporated",,,468877000000.0,12563154000000.0,2549534162944.0,9455702000000.0,5405733000000.0,,,0.03732159933723649,0.26962928431374,0.4302847039843657,,not_implemented_original,"Missing working capital and retained earnings; EBIT uses operating income proxy only for inventory, not Top5 primary selection."
6941,"YAMAICHI ELECTRONICS CO.,LTD.",,,8300040000.0,53389812000.0,186045759488.0,13713311000.0,45298813000.0,,,0.15546112055985511,13.566800861440392,0.8484542519085851,,not_implemented_original,"Missing working capital and retained earnings; EBIT uses operating income proxy only for inventory, not Top5 primary selection."
