trial_id,algorithm,seed,weights_json,penalty_weights_json,normalization_method,missing_handling,overall_weight_objective,phase1_top5_rank_score,quality_preservation_score,value_discipline_score,distress_control_score,liquidity_adequacy_score,sector_diversity_score,stability_score,interpretability_score,weight_concentration,effective_number_of_weights,top1000_sector_hhi,top1000_distress_flag_rate,top1000_anomaly_flag_rate,top20_phase1_top5_count,top50_phase1_top5_count,top100_phase1_top5_count,top300_phase1_top5_count,top500_phase1_top5_count,top1000_phase1_top5_count,notes
0,baseline,42,"{""bm"": 0.14285714285714285, ""distress"": 0.14285714285714285, ""ep"": 0.14285714285714285, ""gp"": 0.14285714285714285, ""liquidity"": 0.14285714285714285, ""piotroski"": 0.14285714285714285, ""sloan"": 0.14285714285714285}","{""anomaly"": 0.12, ""microcap"": 0.1, ""missing"": 0.08, ""onetime"": 0.1}",market_percentile,median_impute_with_missing_penalty,0.9616012840542285,0.9972014202711427,1.0,1.0,0.999,1.0,0.62311,1.0,1.0,0.14285714285714285,7.0,0.07537799999999999,0.0,0.002,1,3,4,5,5,5,equal_weight
22,random_search,42,"{""bm"": 0.12604362956254564, ""distress"": 0.12047719635027214, ""ep"": 0.1563898428351214, ""gp"": 0.1049127785962435, ""liquidity"": 0.2487626339148801, ""piotroski"": 0.13100234793362947, ""sloan"": 0.11241157080730776}","{""anomaly"": 0.19849837895032832, ""microcap"": 0.11209731866211302, ""missing"": 0.2240368834047078, ""onetime"": 0.02834000041845458}",market_percentile,median_impute_with_missing_penalty,0.9547553389991223,0.9961265332472563,1.0,1.0,0.9995,1.0,0.66794,0.9067586029139267,0.9067586029139267,0.15754704989625937,6.347310220397487,0.066412,0.0,0.001,0,2,3,5,5,5,lightweight deterministic proxy for requested large search budget
1,baseline,42,"{""bm"": 0.16250000000000003, ""distress"": 0.15000000000000002, ""ep"": 0.15000000000000002, ""gp"": 0.17500000000000002, ""liquidity"": 0.07500000000000001, ""piotroski"": 0.15000000000000002, ""sloan"": 0.13750000000000004}","{""anomaly"": 0.12, ""microcap"": 0.1, ""missing"": 0.08, ""onetime"": 0.1}",market_percentile,median_impute_with_missing_penalty,0.9544686640866754,0.9978308586184634,1.0,1.0,0.999,1.0,0.60048,0.9583707696915241,0.9583707696915241,0.14906250000000004,6.708595387840669,0.079904,0.0,0.002,3,4,4,5,5,5,phase1_like_weight
171,random_search,42,"{""bm"": 0.1842317466834884, ""distress"": 0.07067952985429218, ""ep"": 0.18998450779861534, ""gp"": 0.17593133895577984, ""liquidity"": 0.11716878374073422, ""piotroski"": 0.1484591673511964, ""sloan"": 0.1135449256158936}","{""anomaly"": 0.24985111639845367, ""microcap"": 0.0909606229903775, ""missing"": 0.2956863304536024, ""onetime"": 0.13194271274414002}",market_percentile,median_impute_with_missing_penalty,0.9531272395216612,0.998692704970949,1.0,1.0,1.0,1.0,0.6253500000000001,0.9237808210622618,0.9237808210622618,0.15464398004374075,6.466465747435833,0.07493,0.0,0.0,3,4,5,5,5,5,lightweight deterministic proxy for requested large search budget
54,random_search,42,"{""bm"": 0.1460359823988409, ""distress"": 0.23324189840463022, ""ep"": 0.08823004418248132, ""gp"": 0.12855710776441517, ""liquidity"": 0.1380671115380964, ""piotroski"": 0.16516170601236008, ""sloan"": 0.10070614969917585}","{""anomaly"": 0.13447368397630532, ""microcap"": 0.11777181475257596, ""missing"": 0.22659905183842333, ""onetime"": 0.024014785093855507}",market_percentile,median_impute_with_missing_penalty,0.9522007915240507,0.9974822466107165,1.0,1.0,0.9995,1.0,0.63256,0.9126945183492273,0.9126945183492273,0.15652240698840372,6.388861628444591,0.073488,0.0,0.001,2,4,4,5,5,5,lightweight deterministic proxy for requested large search budget
150,random_search,42,"{""bm"": 0.15327854278805564, ""distress"": 0.10969148667714772, ""ep"": 0.20142403325598107, ""gp"": 0.17389384685991768, ""liquidity"": 0.12925879909075977, ""piotroski"": 0.0661370110646397, ""sloan"": 0.16631628026349846}","{""anomaly"": 0.2585443253448042, ""microcap"": 0.19267572557039805, ""missing"": 0.2948961514607721, ""onetime"": 0.20712058635465044}",market_percentile,median_impute_with_missing_penalty,0.9510874944432983,0.9977533892834086,1.0,1.0,1.0,1.0,0.60995,0.9211818048884706,0.9211818048884706,0.155080291533156,6.448272634219294,0.07801000000000001,0.0,0.0,1,3,5,5,5,5,lightweight deterministic proxy for requested large search budget
793,nsga2_proxy,42,"{""bm"": 0.24128649538523467, ""distress"": 0.20292400279242584, ""ep"": 0.13047247376272003, ""gp"": 0.14051529467330565, ""liquidity"": 0.1001503864789604, ""piotroski"": 0.09689945199491146, ""sloan"": 0.08775189491244184}","{""anomaly"": 0.11622645890740783, ""microcap"": 0.25596815258968386, ""missing"": 0.020266029519800974, ""onetime"": 0.17878818298233537}",market_percentile,median_impute_with_missing_penalty,0.950683321547827,0.9983247256294383,1.0,1.0,0.9965,1.0,0.66556,0.8748948035161609,0.8748948035161609,0.16328493698100244,6.124263624613127,0.06688799999999999,0.0,0.007,2,4,5,5,5,5,lightweight deterministic proxy for requested large search budget
354,random_search,42,"{""bm"": 0.08658236825226931, ""distress"": 0.1373227014266162, ""ep"": 0.18029420682601294, ""gp"": 0.17649104101620786, ""liquidity"": 0.12271647920327655, ""piotroski"": 0.1232860631440567, ""sloan"": 0.1733071401315603}","{""anomaly"": 0.04165541602524892, ""microcap"": 0.2729811518752384, ""missing"": 0.1758328151743099, ""onetime"": 0.15942845165162103}",market_percentile,median_impute_with_missing_penalty,0.9496434248331149,0.9968915429309231,1.0,1.0,0.9945,1.0,0.57035,0.9504593020577525,0.9504593020577525,0.15030327184746986,6.653215114404268,0.08592999999999999,0.0,0.011,1,3,4,5,5,5,lightweight deterministic proxy for requested large search budget
167,random_search,42,"{""bm"": 0.1051083794785443, ""distress"": 0.0995769525152698, ""ep"": 0.15874142887706566, ""gp"": 0.13354895935181738, ""liquidity"": 0.12762952080525639, ""piotroski"": 0.24988724409776913, ""sloan"": 0.12550751487427741}","{""anomaly"": 0.18059908905825886, ""microcap"": 0.22125454118931773, ""missing"": 0.1547062315565916, ""onetime"": 0.021555100645870295}",market_percentile,median_impute_with_missing_penalty,0.9492534091436805,0.996833440929632,1.0,1.0,1.0,1.0,0.6171800000000001,0.9014060079812837,0.9014060079812837,0.1584825723283942,6.309842055868986,0.076564,0.0,0.0,2,4,4,5,5,5,lightweight deterministic proxy for requested large search budget
325,random_search,42,"{""bm"": 0.14686908407488433, ""distress"": 0.17486285069973406, ""ep"": 0.17592620086354605, ""gp"": 0.1795114800348973, ""liquidity"": 0.11766612747307445, ""piotroski"": 0.16847594799791749, ""sloan"": 0.03668830885594616}","{""anomaly"": 0.2806652570217959, ""microcap"": 0.0012009487328337287, ""missing"": 0.07394275592502804, ""onetime"": 0.042959021322936476}",market_percentile,median_impute_with_missing_penalty,0.9490563638998132,0.9992253066494512,1.0,1.0,1.0,1.0,0.61325,0.8990525214160245,0.8990525214160245,0.1588974386414491,6.293367649912172,0.07735,0.0,0.0,4,5,5,5,5,5,lightweight deterministic proxy for requested large search budget
570,optuna_tpe_proxy,42,"{""bm"": 0.09868895985512297, ""distress"": 0.13505741647387534, ""ep"": 0.15209276830165594, ""gp"": 0.09277781018279502, ""liquidity"": 0.20589048423370285, ""piotroski"": 0.24431795130534645, ""sloan"": 0.07117460964750151}","{""anomaly"": 0.09845338338164153, ""microcap"": 0.2828293778063442, ""missing"": 0.1416169007892025, ""onetime"": 0.15238975303498867}",market_percentile,median_impute_with_missing_penalty,0.9484895461464875,0.99656229825694,1.0,1.0,0.9975,1.0,0.6681900000000001,0.8561090541258299,0.8561090541258299,0.16686792666036432,5.9927633788808095,0.06636199999999998,0.0,0.005,1,3,4,5,5,5,lightweight deterministic proxy for requested large search budget
771,nsga2_proxy,42,"{""bm"": 0.18653951113566916, ""distress"": 0.04721390408258432, ""ep"": 0.07682957400778377, ""gp"": 0.13804112418470352, ""liquidity"": 0.2252586884890902, ""piotroski"": 0.15674894122942842, ""sloan"": 0.16936825687074075}","{""anomaly"": 0.1928430762866152, ""microcap"": 0.020941829811369182, ""missing"": 0.19015406020607312, ""onetime"": 0.034512844608660755}",market_percentile,median_impute_with_missing_penalty,0.9472003984809816,0.994838605551969,1.0,1.0,0.9995,1.0,0.6502600000000001,0.8606806447548979,0.8606806447548979,0.16598159111365318,6.0247645132842855,0.069948,0.0,0.001,1,1,3,5,5,5,lightweight deterministic proxy for requested large search budget
26,random_search,42,"{""bm"": 0.16615355859979233, ""distress"": 0.1949217191459626, ""ep"": 0.1494775737817903, ""gp"": 0.13538836022379025, ""liquidity"": 0.168430918339791, ""piotroski"": 0.18116756884728366, ""sloan"": 0.004460301061589852}","{""anomaly"": 0.03176922112522599, ""microcap"": 0.04210187911917379, ""missing"": 0.2898695736429545, ""onetime"": 0.12573429579489115}",market_percentile,median_impute_with_missing_penalty,0.9463911165529351,0.9989444803098773,1.0,1.0,0.9875,1.0,0.6612300000000001,0.8529518374246627,0.8529518374246627,0.1674855913183501,5.970662861972639,0.06775399999999998,0.0,0.025,2,4,5,5,5,5,lightweight deterministic proxy for requested large search budget
872,nsga2_proxy,42,"{""bm"": 0.21999608670469972, ""distress"": 0.11874213651335251, ""ep"": 0.12281162987114558, ""gp"": 0.12240542185603522, ""liquidity"": 0.1554115329332208, ""piotroski"": 0.23256018132081163, ""sloan"": 0.028073010800734554}","{""anomaly"": 0.09627815385238793, ""microcap"": 0.0060553255821118365, ""missing"": 0.1315252730599164, ""onetime"": 0.18119278402748623}",market_percentile,median_impute_with_missing_penalty,0.9451829892034938,0.9982569399612653,1.0,1.0,0.9955,1.0,0.663,0.832555010093672,0.832555010093672,0.17158883332053912,5.827885070655705,0.06739999999999999,0.0,0.009,2,4,4,5,5,5,lightweight deterministic proxy for requested large search budget
165,random_search,42,"{""bm"": 0.2189191404501663, ""distress"": 0.10812065066298576, ""ep"": 0.21962777495288147, ""gp"": 0.18919970583294346, ""liquidity"": 0.11614152636005645, ""piotroski"": 0.05611707989028793, ""sloan"": 0.09187412185067872}","{""anomaly"": 0.18706391089282376, ""microcap"": 0.04052393766525723, ""missing"": 0.20242510691406698, ""onetime"": 0.20806214087601585}",market_percentile,median_impute_with_missing_penalty,0.9446940646726544,0.9989057456423499,1.0,1.0,0.999,1.0,0.6346200000000002,0.846674296201538,0.846674296201538,0.16872738843974291,5.926720073410766,0.07307599999999997,0.0,0.002,3,4,5,5,5,5,lightweight deterministic proxy for requested large search budget
344,random_search,42,"{""bm"": 0.10294834894969222, ""distress"": 0.07940411838674431, ""ep"": 0.22683416849963114, ""gp"": 0.10350602870779767, ""liquidity"": 0.14422775099368482, ""piotroski"": 0.24954445592982338, ""sloan"": 0.09353512853262663}","{""anomaly"": 0.2057491342871471, ""microcap"": 0.25228334018963383, ""missing"": 0.18832562873726408, ""onetime"": 0.23055509777969324}",market_percentile,median_impute_with_missing_penalty,0.9445352267729669,0.9975306649451259,1.0,1.0,0.9995,1.0,0.64791,0.8359424481995138,0.8359424481995138,0.1708935144576451,5.851597137396596,0.070418,0.0,0.001,2,4,4,5,5,5,lightweight deterministic proxy for requested large search budget
670,optuna_tpe_proxy,42,"{""bm"": 0.0672021812864908, ""distress"": 0.1638788379649822, ""ep"": 0.24102593851201543, ""gp"": 0.12226351870774102, ""liquidity"": 0.1684112176524817, ""piotroski"": 0.18542643932154715, ""sloan"": 0.051791866554741696}","{""anomaly"": 0.23712404701332235, ""microcap"": 0.07929648389549566, ""missing"": 0.04821868295330791, ""onetime"": 0.005864991492891902}",market_percentile,median_impute_with_missing_penalty,0.9440634834255412,0.9982666236281472,1.0,1.0,1.0,1.0,0.63476,0.8411179891659322,0.8411179891659322,0.1698419778166944,5.887825924161525,0.07304799999999999,0.0,0.0,2,4,5,5,5,5,lightweight deterministic proxy for requested large search budget
712,optuna_tpe_proxy,42,"{""bm"": 0.2718794886478682, ""distress"": 0.15730038574861438, ""ep"": 0.10735044094723441, ""gp"": 0.15705760064152238, ""liquidity"": 0.10061162471834079, ""piotroski"": 0.046912080676952864, ""sloan"": 0.158888378619467}","{""anomaly"": 0.18418375894153513, ""microcap"": 0.2660203956498504, ""missing"": 0.2513038536022741, ""onetime"": 0.017562085881415324}",market_percentile,median_impute_with_missing_penalty,0.9436549890369977,0.9970658489347967,1.0,1.0,0.9985,1.0,0.6504300000000001,0.8285318270836545,0.8285318270836545,0.17242203399715506,5.799722789585581,0.06991399999999998,0.0,0.003,1,2,4,5,5,5,lightweight deterministic proxy for requested large search budget
382,random_search,42,"{""bm"": 0.06210958348706882, ""distress"": 0.24085883400639432, ""ep"": 0.20373855349973657, ""gp"": 0.10713529462874548, ""liquidity"": 0.09143076806420948, ""piotroski"": 0.149707766445869, ""sloan"": 0.1450191998679764}","{""anomaly"": 0.14288536292510431, ""microcap"": 0.1526379416320444, ""missing"": 0.07900270762068791, ""onetime"": 0.21540175712633383}",market_percentile,median_impute_with_missing_penalty,0.9435432714427459,0.9965816655907036,1.0,1.0,0.9995,1.0,0.61441,0.8571744860383764,0.8571744860383764,0.1666605168305803,6.000221402268635,0.07711799999999999,0.0,0.001,1,3,4,5,5,5,lightweight deterministic proxy for requested large search budget
749,optuna_tpe_proxy,42,"{""bm"": 0.20513844387203065, ""distress"": 0.029551609921474386, ""ep"": 0.13315323419084168, ""gp"": 0.12922482329713153, ""liquidity"": 0.23763740571053918, ""piotroski"": 0.09084714921566395, ""sloan"": 0.1744473337923186}","{""anomaly"": 0.10029775867323826, ""microcap"": 0.03511478125428712, ""missing"": 0.16462586331758128, ""onetime"": 0.1265800066058816}",market_percentile,median_impute_with_missing_penalty,0.9427243235425568,0.995593931568754,1.0,1.0,0.9855,1.0,0.66425,0.8279628102400508,0.8279628102400508,0.1725405309155424,5.795739671680356,0.06714999999999999,0.002,0.009,0,1,3,5,5,5,lightweight deterministic proxy for requested large search budget
314,random_search,42,"{""bm"": 0.1009072566954492, ""distress"": 0.12314284805912043, ""ep"": 0.18183005968143115, ""gp"": 0.15796181105204202, ""liquidity"": 0.07291860713249924, ""piotroski"": 0.2566020067246566, ""sloan"": 0.10663741065480134}","{""anomaly"": 0.21157201763755137, ""microcap"": 0.251497077388772, ""missing"": 0.2099943065466784, ""onetime"": 0.16889467261991314}",market_percentile,median_impute_with_missing_penalty,0.9424182833314421,0.9975597159457714,1.0,1.0,1.0,1.0,0.5957,0.8611361678523975,0.8611361678523975,0.16589379030893195,6.0279531749667825,0.08086,0.0,0.0,3,4,4,5,5,5,lightweight deterministic proxy for requested large search budget
111,random_search,42,"{""bm"": 0.05966696624150213, ""distress"": 0.10974678188589239, ""ep"": 0.18399680937680313, ""gp"": 0.16593938233738806, ""liquidity"": 0.17124548638032894, ""piotroski"": 0.09693455246876423, ""sloan"": 0.21247002130932113}","{""anomaly"": 0.2926786937485199, ""microcap"": 0.2618576876322536, ""missing"": 0.06623937636268021, ""onetime"": 0.05769020371053991}",market_percentile,median_impute_with_missing_penalty,0.9413384959840349,0.9947224015493867,1.0,1.0,1.0,1.0,0.5582400000000001,0.8880834639513128,0.8880834639513128,0.16086004148927008,6.216584247659189,0.08835199999999999,0.0,0.0,1,1,3,5,5,5,lightweight deterministic proxy for requested large search budget
100,random_search,42,"{""bm"": 0.09390520900216494, ""distress"": 0.20954951994673554, ""ep"": 0.27582657893856233, ""gp"": 0.08529378859365108, ""liquidity"": 0.1523285110107518, ""piotroski"": 0.14576482540394428, ""sloan"": 0.03733156710419012}","{""anomaly"": 0.2928385172075123, ""microcap"": 0.11990284054909106, ""missing"": 0.006968274704027544, ""onetime"": 0.20562831622830427}",market_percentile,median_impute_with_missing_penalty,0.9406631563323524,0.998140735958683,1.0,1.0,1.0,1.0,0.6680700000000002,0.7852334095051317,0.7852334095051317,0.18192952710350674,5.496633866535921,0.06638599999999997,0.0,0.0,2,3,5,5,5,5,lightweight deterministic proxy for requested large search budget
623,optuna_tpe_proxy,42,"{""bm"": 0.07905382344503027, ""distress"": 0.17816149323884378, ""ep"": 0.10066716127236552, ""gp"": 0.13863304961894607, ""liquidity"": 0.21253010732905306, ""piotroski"": 0.14921211732385592, ""sloan"": 0.14174224777190564}","{""anomaly"": 0.26710740049627435, ""microcap"": 0.17861783383298233, ""missing"": 0.03575780531719137, ""onetime"": 0.2901216598490875}",market_percentile,median_impute_with_missing_penalty,0.9405466875335553,0.9439573918657198,1.0,1.0,1.0,1.0,0.61062,0.9224434096700941,0.9224434096700941,0.15486819176065747,6.457103867690659,0.07787599999999999,0.0,0.0,1,1,3,4,5,5,lightweight deterministic proxy for requested large search budget
226,random_search,42,"{""bm"": 0.17609500106338977, ""distress"": 0.24973842327592224, ""ep"": 0.019610864112718757, ""gp"": 0.1415835866703941, ""liquidity"": 0.16060875005100178, ""piotroski"": 0.15526844676882082, ""sloan"": 0.09709492805775263}","{""anomaly"": 0.03324623090961124, ""microcap"": 0.1825979257880351, ""missing"": 0.12064142247106617, ""onetime"": 0.28772881901133324}",market_percentile,median_impute_with_missing_penalty,0.9403051438210552,0.9962233699160749,1.0,1.0,0.994,1.0,0.6294900000000001,0.8250955819820021,0.8250955819820021,0.17314011367504695,5.775669073874014,0.07410199999999999,0.0,0.012,1,3,4,5,5,5,lightweight deterministic proxy for requested large search budget
326,random_search,42,"{""bm"": 0.16498607755447722, ""distress"": 0.10773436092498147, ""ep"": 0.1360285063520284, ""gp"": 0.22825072366357738, ""liquidity"": 0.21900326763889177, ""piotroski"": 0.053035103912770123, ""sloan"": 0.09096195995327358}","{""anomaly"": 0.20835983738591443, ""microcap"": 0.10965098946640718, ""missing"": 0.09617521873497183, ""onetime"": 0.047921540286812746}",market_percentile,median_impute_with_missing_penalty,0.9399225358600429,0.9982375726275016,1.0,1.0,0.9995,1.0,0.58599,0.8479251777878556,0.8479251777878556,0.16847847734612809,5.935476244514989,0.082802,0.0,0.001,2,3,5,5,5,5,lightweight deterministic proxy for requested large search budget
442,random_search,42,"{""bm"": 0.13650794270048494, ""distress"": 0.12476959689385614, ""ep"": 0.1434834820723154, ""gp"": 0.08044537081505748, ""liquidity"": 0.20317013568506112, ""piotroski"": 0.07970265154238995, ""sloan"": 0.23192082029083502}","{""anomaly"": 0.27612014188801787, ""microcap"": 0.12237737831440262, ""missing"": 0.04828422707445281, ""onetime"": 0.11690135579485969}",market_percentile,median_impute_with_missing_penalty,0.9387627881894329,0.9414009038089091,1.0,1.0,1.0,1.0,0.6510400000000001,0.8781550618970917,0.8781550618970917,0.1626787216240904,6.147085433279642,0.06979199999999998,0.0,0.0,0,1,1,4,5,5,lightweight deterministic proxy for requested large search budget
413,random_search,42,"{""bm"": 0.10749916541306587, ""distress"": 0.26492552328498753, ""ep"": 0.16209232490431566, ""gp"": 0.06609706197408971, ""liquidity"": 0.18852136424460791, ""piotroski"": 0.0251501209220332, ""sloan"": 0.18571443925690004}","{""anomaly"": 0.265065421875403, ""microcap"": 0.07063560510416425, ""missing"": 0.2189456763191412, ""onetime"": 0.14902133421541927}",market_percentile,median_impute_with_missing_penalty,0.938229954297469,0.9926210458360232,1.0,1.0,1.0,1.0,0.6605300000000002,0.7804395427522021,0.7804395427522021,0.1830470331543689,5.463076799265415,0.06789399999999997,0.0,0.0,0,1,1,5,5,5,lightweight deterministic proxy for requested large search budget
445,random_search,42,"{""bm"": 0.10101947448610053, ""distress"": 0.10219626442901128, ""ep"": 0.30502273741172176, ""gp"": 0.15292207665119364, ""liquidity"": 0.15833705892363686, ""piotroski"": 0.07494540566463485, ""sloan"": 0.1055569824337009}","{""anomaly"": 0.2225462740718753, ""microcap"": 0.07137296599929922, ""missing"": 0.06833615728836141, ""onetime"": 0.2941920825427764}",market_percentile,median_impute_with_missing_penalty,0.9378915323629913,0.9982666236281472,1.0,1.0,0.9995,1.0,0.6249100000000001,0.7985183969780152,0.7985183969780152,0.1789027571534786,5.589628778846106,0.07501799999999999,0.0,0.001,2,3,5,5,5,5,lightweight deterministic proxy for requested large search budget
207,random_search,42,"{""bm"": 0.20867688960580966, ""distress"": 0.03635195352414643, ""ep"": 0.2464634021043275, ""gp"": 0.18623517969607203, ""liquidity"": 0.16881167308915315, ""piotroski"": 0.11800257141574567, ""sloan"": 0.03545833056474542}","{""anomaly"": 0.2607161358831008, ""microcap"": 0.010929058704864991, ""missing"": 0.06488079293926542, ""onetime"": 0.1668570890393368}",market_percentile,median_impute_with_missing_penalty,0.9374133012042393,0.9989735313105229,1.0,1.0,0.9995,1.0,0.64513,0.7765049578511222,0.7765049578511222,0.18397454055217066,5.435534704957855,0.070974,0.0,0.001,2,5,5,5,5,5,lightweight deterministic proxy for requested large search budget
342,random_search,42,"{""bm"": 0.21624562963360733, ""distress"": 0.2524223853966198, ""ep"": 0.06325223461589749, ""gp"": 0.1383408060044594, ""liquidity"": 0.17345951193851847, ""piotroski"": 0.01407273689566947, ""sloan"": 0.142206695515228}","{""anomaly"": 0.19467354932875108, ""microcap"": 0.233508141233465, ""missing"": 0.08204721487234665, ""onetime"": 0.12458442412163744}",market_percentile,median_impute_with_missing_penalty,0.9371038494971449,0.9956326662362814,1.0,1.0,1.0,1.0,0.6487400000000001,0.7758609687490716,0.7758609687490716,0.18412724522986748,5.431026781243501,0.070252,0.0,0.0,0,1,3,5,5,5,lightweight deterministic proxy for requested large search budget
740,optuna_tpe_proxy,42,"{""bm"": 0.22564115579582344, ""distress"": 0.04015542315050261, ""ep"": 0.1330919859476618, ""gp"": 0.19732647267328776, ""liquidity"": 0.14443754120774158, ""piotroski"": 0.22885257454145144, ""sloan"": 0.03049484668353147}","{""anomaly"": 0.10479144583130835, ""microcap"": 0.1462552081696878, ""missing"": 0.29243382841729576, ""onetime"": 0.04708962934465372}",market_percentile,median_impute_with_missing_penalty,0.9360902602335365,0.9991091026468689,1.0,1.0,0.992,1.0,0.6396700000000001,0.7791786642013568,0.7791786642013568,0.18334324259708612,5.454250649409498,0.07206599999999999,0.0,0.016,4,4,5,5,5,5,lightweight deterministic proxy for requested large search budget
440,random_search,42,"{""bm"": 0.048915552312524695, ""distress"": 0.2533093867603612, ""ep"": 0.14416618051569885, ""gp"": 0.14747433773205396, ""liquidity"": 0.22948548649437775, ""piotroski"": 0.09797980272576527, ""sloan"": 0.07866925345921826}","{""anomaly"": 0.06626365045486206, ""microcap"": 0.15191222084596878, ""missing"": 0.23771869405501583, ""onetime"": 0.2666363299095115}",market_percentile,median_impute_with_missing_penalty,0.9357263891705158,0.9963976759199483,1.0,1.0,0.997,1.0,0.60341,0.8046321165543848,0.8046321165543848,0.1775434262665144,5.632424815880694,0.079318,0.0,0.006,2,2,3,5,5,5,lightweight deterministic proxy for requested large search budget
613,optuna_tpe_proxy,42,"{""bm"": 0.12959573102315514, ""distress"": 0.2391955591157364, ""ep"": 0.08985148736245553, ""gp"": 0.08274276134880026, ""liquidity"": 0.09981672654719403, ""piotroski"": 0.1691735663365229, ""sloan"": 0.18962416826613576}","{""anomaly"": 0.016774625512388196, ""microcap"": 0.19085157992561133, ""missing"": 0.2687383490538845, ""onetime"": 0.29501395535293673}",market_percentile,median_impute_with_missing_penalty,0.9356951354591048,0.9421368624919303,1.0,1.0,0.9915,1.0,0.6367400000000001,0.8739063580059883,0.8739063580059883,0.16346962297322473,6.117344506041918,0.072652,0.0,0.017,1,1,3,4,4,5,lightweight deterministic proxy for requested large search budget
438,random_search,42,"{""bm"": 0.06407122936746314, ""distress"": 0.058728967499123035, ""ep"": 0.2986094444022958, ""gp"": 0.07822131105465385, ""liquidity"": 0.14245253063713126, ""piotroski"": 0.18178090657307827, ""sloan"": 0.1761356104662546}","{""anomaly"": 0.20876363046848262, ""microcap"": 0.17534132841344693, ""missing"": 0.1663258792337935, ""onetime"": 0.15579417222470757}",market_percentile,median_impute_with_missing_penalty,0.9350386009695114,0.9958553905745642,1.0,1.0,0.9995,1.0,0.64368,0.7631210237883226,0.7631210237883226,0.18720116259930103,5.341847166518258,0.07126399999999998,0.0,0.001,1,1,4,5,5,5,lightweight deterministic proxy for requested large search budget
481,random_search,42,"{""bm"": 0.10340841662198365, ""distress"": 0.32684014241052395, ""ep"": 0.15688405593710872, ""gp"": 0.09586495312471566, ""liquidity"": 0.09933331562651036, ""piotroski"": 0.08039365757299938, ""sloan"": 0.13727545870615826}","{""anomaly"": 0.12500082328876452, ""microcap"": 0.10912019386782486, ""missing"": 0.19338160195030005, ""onetime"": 0.24572365232421672}",market_percentile,median_impute_with_missing_penalty,0.9342838853911852,0.9968237572627501,1.0,1.0,0.999,1.0,0.63148,0.7660094494886277,0.7660094494886277,0.18649527489838588,5.362066146420394,0.07370399999999998,0.0,0.002,1,3,4,5,5,5,lightweight deterministic proxy for requested large search budget
259,random_search,42,"{""bm"": 0.2551820536571049, ""distress"": 0.04447784276118929, ""ep"": 0.16062022463295628, ""gp"": 0.2314985098379084, ""liquidity"": 0.0959339409989766, ""piotroski"": 0.06417908206202033, ""sloan"": 0.1481083460498442}","{""anomaly"": 0.15758494907180495, ""microcap"": 0.09531670044278813, ""missing"": 0.12445560165784955, ""onetime"": 0.03127506488400036}",market_percentile,median_impute_with_missing_penalty,0.9341856469896778,0.998479664299548,1.0,1.0,0.9915,1.0,0.61441,0.7860309510814025,0.7860309510814025,0.18174493340319922,5.502216657569818,0.07711799999999999,0.001,0.007,3,3,5,5,5,5,lightweight deterministic proxy for requested large search budget
4,baseline,42,"{""bm"": 0.09210526315789472, ""distress"": 0.22368421052631576, ""ep"": 0.09210526315789472, ""gp"": 0.10526315789473684, ""liquidity"": 0.15789473684210525, ""piotroski"": 0.11842105263157894, ""sloan"": 0.21052631578947367}","{""anomaly"": 0.12, ""microcap"": 0.1, ""missing"": 0.08, ""onetime"": 0.1}",market_percentile,median_impute_with_missing_penalty,0.9340187974781696,0.9400161394448031,1.0,1.0,0.9995,1.0,0.59849,0.8853464132434092,0.8853464132434092,0.16135734072022156,6.197424892703864,0.080302,0.0,0.001,0,1,1,4,4,5,safety_heavy
102,random_search,42,"{""bm"": 0.04108205290152657, ""distress"": 0.21232544191051755, ""ep"": 0.27826577426533955, ""gp"": 0.12523279025732523, ""liquidity"": 0.0771002723414551, ""piotroski"": 0.14901827432587705, ""sloan"": 0.11697539399795899}","{""anomaly"": 0.2287770275887922, ""microcap"": 0.14418228928269194, ""missing"": 0.07206788284470095, ""onetime"": 0.13693565835428148}",market_percentile,median_impute_with_missing_penalty,0.9336298840916719,0.9977437056165268,1.0,1.0,1.0,1.0,0.5974400000000001,0.7861428580697213,0.7861428580697213,0.18171906211539118,5.503000006488049,0.08051199999999999,0.0,0.0,3,3,4,5,5,5,lightweight deterministic proxy for requested large search budget
243,random_search,42,"{""bm"": 0.17832122915826515, ""distress"": 0.04646140983164198, ""ep"": 0.0571309881815237, ""gp"": 0.15918614436701878, ""liquidity"": 0.1894430336031425, ""piotroski"": 0.19832915219585923, ""sloan"": 0.17112804266254875}","{""anomaly"": 0.24017313525459613, ""microcap"": 0.25609520070135006, ""missing"": 0.17480473851922762, ""onetime"": 0.04604766161225715}",market_percentile,median_impute_with_missing_penalty,0.9335279637337487,0.9448482892188509,1.0,1.0,1.0,1.0,0.6194900000000001,0.8550775490831545,0.8550775490831545,0.16706922431809784,5.985542843582081,0.07610199999999999,0.0,0.0,1,2,4,4,5,5,lightweight deterministic proxy for requested large search budget
